Ref8537_QC1_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S11_20230414	Ref8537_S35_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_017_R2	BBM_673_P283_01_VEB_024_R3	20230516_EPL1_LiSc_SA_S610_RT_25_s2	20230516_EPL1_LiSc_SA_S610_RT_26_s9	20230516_EPL1_LiSc_SA_S610_RT_29_s24	20230516_EPL1_LiSc_SA_S610_RT_33_s44	20230516_EPL1_LiSc_SA_S610_RT_35_s51	20230516_EPL1_LiSc_SA_S610_RT_36_s56	20230516_EPL1_LiSc_SA_S610_RT_38_s68	20230516_EPL1_LiSc_SA_S610_RT_39_s72	20230516_EPL1_LiSc_SA_S610_RT_41_s81	20230516_EPL1_LiSc_SA_S610_RT_42_s89	20230516_EPL1_LiSc_SA_S610_RT_43_s92	20230516_EPL1_LiSc_SA_S610_RT_44_s96	20230516_EPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EPL1_LiSc_SA_S610_RT_48_QC4_LabD	CVT09_QC2_LabE_024	CVT09_QC3_LabE_025	CVT09_s3_002	CVT09_s10_003	CVT09_s13_004	CVT09_s16_005	CVT09_s28_007	CVT09_s31_008	CVT09_s36_009	CVT09_s50_011	CVT09_s59_013	CVT09_s61_014	CVT09_s73_016	CVT09_s77_017	CVT09_s84_018
P0AAJ3;P0AAJ5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.6827971210301	12.8455841366834	13.1921155493825	12.807964637783	13.4233260470699	13.7203083956456	13.4444843457555	12.8324984401712	12.8940314166381	11.8648670845931	12.8211959911196	10.4763715607976	11.5048984180706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AE37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.6381756804685	14.0217521086597	13.9064302874369	13.6174215481077	13.7251745107272	14.0541718516024	13.7036548860501	13.8529098345163	14.2997732494541	12.1735366072151	12.9586360848461	11.3106355010876	12.4396958522085	18.5772997362246	19.0668460030749	19.0882628850023	19.09426844572	19.1218117257134	18.8139502471367	18.8544727466325	19.2796785866198	19.2190479567406	18.8112178812177	18.9359534626018	17.9344913921255	17.7466717661675	18.3763501144046	19.1225954789729	18.8844030776891	18.9408354701777	19.185898960842	18.3701041565478	17.9380174084695	17.876235142669	18.2353130853126	18.2359768081487	18.19668856577	17.6381601215426	17.8515416586163	19.0701419137291	17.3812218509182	18.1003697546321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P64448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.828096805567	14.8500549492837	14.6545409346074	14.5737536817203	14.7108978904353	13.7581399158416	15.0136890588751	13.6425255918672	14.546454399723	13.2555228620134	13.7835610122062	12.7470516627494	14.0335004341885	20.1395988139508	19.9034788315865	20.2301095878407	19.9501315326712	19.9581703551119	19.9935935455628	19.9442373520209	20.4297070810048	20.0769460431788	20.3629561860922	20.2867201856031	19.9871529629218	20.0760065676926	20.1551023291514	20.2027790801539	20.1896050074992	20.1591987591312	20.1773076017535	20.1108757807312	20.0914043931722	19.9763963063847	19.9436938185923	20.055856996577	19.8837679252616	19.8225132609121	20.1559793511949	20.1440881055448	19.90349795524	19.9519249737273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P60584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.4377364699136	12.0479111796786	12.8269456504155	11.8823946827045	12.2308190424416	11.9493634860712	11.9969077148381	13.0121304045226	12.7593160670058	12.9273742768633	12.5326773542758	13.0337292663999	13.4176811319405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P33595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.7714626456878	12.8450901180865	12.8205459730955	12.8339830900423	12.707773243467	13.0110892002373	12.8403806164411	13.0238219130847	12.766065051475	12.7803798236813	12.8308023705714	12.6288100411601	12.9438773841494	17.5663290970642	17.4698882014923	17.8913980629571	17.735582466027	17.7239675165242	17.2245198988592	17.6568647444543	17.9010377500472	17.2677102518651	17.8409131207553	17.4565950581337	17.4302728569895	16.8546857952215	17.5657789268263	18.0154803903564	18.3978918496789	18.2175412427827	18.4070561051973	18.3065112151839	18.2979193224187	18.358470921423	18.2796287161839	18.2856460431972	18.3706618679369	18.2349577278847	18.3741564882348	18.2754789020927	18.4001706529737	18.2410148729585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P15032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.8348699876997	13.5951059298925	13.9006970247772	13.988480550862	13.4079979570709	13.6878677256336	14.3041088555035	13.7529764192991	13.5397767688557	12.1627783874109	12.5033561895497	13.0040325665833	12.6292177175637	16.3897086340263	17.3799282761996	16.8124280302228	17.2566601973403	16.7340347865928	16.5131631618691	17.1210477886869	16.9093188721169	16.8278512697929	17.0853687181758	16.8518466230077	NA	NA	16.4289277034543	16.9125268397537	17.0042643645987	17.0783176222161	17.3612584404646	16.0797951732069	NA	NA	NA	15.8508998029552	NA	16.4714831174267	16.1662513649711	17.3039501607339	15.579333617558	16.1921695019325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P06864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.7664626524258	12.4720079102716	11.8302577013567	11.3284000486664	12.0957497410277	12.2849628698269	11.9341036373619	11.7190636217097	12.150959439014	8.98679488224583	7.27891401949994	10.1870798409059	9.74571129416431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3255733703345	18.7152883841364	18.9636919874937	18.7066916125785	18.200711859246	NA	18.3234242558081	17.8404337281882	18.1680697596612	NA	18.3922251716113	18.1078045223056	18.734028169014	NA	18.6091967774898	19.3044716481934	19.1729889987279	19.3122869371781	19.0689802822866	19.114845452984	18.8744260903422	19.0578542643206	18.9161914576275	19.1982196027394	18.730105224631	16.960375322314	16.8195429552037	16.8915345320651	16.926238074528	16.7848520717597
P75862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.0554586938647	12.9171035073159	12.6819499189924	12.4738883576876	13.0316994799126	12.6197522945687	12.6897403243001	12.9376607121472	13.2311626675585	12.2209344985316	12.6987958088849	11.8666066641951	12.3825483776606	16.9183391777697	16.9331258391939	17.6078070872875	NA	18.1816181683958	16.2791589427567	16.7278274121939	18.1174452610265	16.9949389708782	17.0530773870993	16.3750818669239	17.7326974190718	16.6690788223127	17.1045782792047	16.5136427907205	15.9661629424137	15.9846387449332	16.1223811268347	15.8163087015838	15.8118362499697	15.8928842874221	15.9786948202931	16.2661990820382	16.0670792735769	16.00578900074	15.8835191555767	16.0559411757083	16.0274308930419	15.9046416770844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P46187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.2875854167994	10.994360508876	10.8551332165721	10.7593306327785	10.4051733808152	11.0213270326244	10.4831204563961	10.8794530642503	NA	11.2966638852058	10.7366217860254	11.0642914310051	10.9234611996691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5905066445583	17.751047105654	17.5601238193768	17.6639402410417	17.982664983796	17.9317647625089	18.2695695983226	18.0215113922036	17.8872979754402	18.0303815602238	17.9614101264609	17.7966290317791	17.5457865177963	17.8096864975904	17.8244305073002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P38684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.2777421668312	13.9016682921502	13.7632746221616	13.0589252476624	13.2688869894798	13.3699925883935	13.3737623853769	13.4137469147274	13.6023277060139	13.0458824967906	13.1088984766388	12.8395640231302	13.1619364808121	20.1252646283729	19.930206021982	20.0466550964218	19.9777382963649	20.3216418873687	20.091946677218	19.9836922777095	19.9954166127062	20.065473987742	20.2994092731886	20.0916368255802	19.3144526941498	19.7103625171817	19.7400310559228	19.7210407623278	19.8182248420355	19.7108820876637	19.7158899528792	19.4315812573822	19.516725339897	19.5234815556662	19.5453830758928	19.6346852200138	19.4904141453783	19.5572617508446	19.5101189701426	19.8448451902473	19.5038606685285	19.3624275942772	18.8226672945129	18.9420046978475	18.9072750517234	18.1861045647839	18.8700606339714	18.7943936540775	18.6776955579891	18.1640868913178	18.8860835405041	18.5310082489397	19.9336301495538	18.9024104465142	19.1370862022169	19.19938239273	18.6964412213528
P37676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.5787406307466	13.4789718050329	13.4788075314261	13.2807925147674	13.2383898106982	12.997749317625	13.4846592855827	13.1956382662819	13.2427826053126	11.571776340665	11.3305584000308	NA	11.8224353976708	19.146126118281	19.1056681348336	19.0584225172444	19.1424785553074	19.4025416259149	18.9062916965194	18.8606838791914	18.85522132129	19.4179122469452	19.1208934344079	19.0388841685976	NA	NA	NA	17.5225968555174	17.4620388947234	17.4306567229967	17.3819737892495	NA	NA	NA	NA	NA	NA	NA	NA	17.4418175705127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P09153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8590455226568	12.6363685919544	11.8919962952443	12.7244562976485	11.4508091622254	11.4934802196993	11.5287129326287	12.1430323834174	11.9231714697959	11.551304519644	11.800111215961	10.7600046590883	12.1230835168153	19.7906396309921	19.3699976985739	19.1758126641129	19.1206327659217	18.1314249392763	19.562600191127	19.2384653852835	17.986308709917	19.2099030905846	19.3818090722403	19.1756859858363	17.8469716786347	17.3849944874126	18.5947692536074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3001255124891	16.6312623322883	16.4119395885473	15.9197362469717	16.3444051463132	16.6485541976083	16.4929171923362	16.4008961093441	16.527189855759	16.6109383160325	16.0192366999587	16.2642483218077	16.0247024993229	16.3502071540049	16.3419652529926
P05050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.7106730040619	13.0173982655153	13.0829307329916	13.0632737280038	12.8388651245145	12.8507181767485	12.6689558766296	12.877565972248	13.2025263873503	11.5594631333907	12.871323885348	12.5640279897457	12.6397951538464	16.5894390215144	16.2449899721933	16.688783024278	16.4900940528894	16.9834612699346	16.7065904463114	17.0704668981712	16.8380220583045	17.3793191335842	16.7414143169584	16.8110234103009	16.7758545841409	16.510558663177	16.4943915454443	18.3317829491963	18.5450134693438	18.5280648749138	18.3933988373862	18.2378541440035	18.2809247875804	18.225508720236	18.1804142557516	18.2610527225413	18.3233538830149	18.1956845908834	18.3214216890959	18.3471931260266	18.1689022212343	18.2079342102702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AB06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.0570220439335	13.5117403018734	13.2634188619487	13.4802726966683	13.3918208742	13.0379175321117	12.9203547164756	13.2010227057949	13.4236018053397	12.9076173955523	13.0743221228974	12.5276846961889	13.0737934609411	20.6451852097062	20.7446827606705	20.5144713555077	21.0541352768107	20.9013913589971	20.3874178603355	20.3027036215837	20.2703523650965	20.3943433638701	19.4284951245981	19.3188163959022	20.2931348250102	20.2521110117526	19.190630098583	19.8362584352959	19.5729000278089	19.8794695773825	19.7417632161941	19.583121341328	19.7044862666042	19.5096532439651	19.5002214103082	19.8251063005434	19.586205743416	19.7115023005723	19.4775843687196	19.6095665344212	19.3619030911622	19.1946823212032	16.980362749585	17.9835392044028	17.3646391132708	17.9217828376829	17.4788170092581	18.2048337932317	17.9793191240498	18.0183414676661	17.1267851221453	17.7826015565486	17.7109543755231	18.5146447158386	18.2484928092206	18.2779411729755	17.9389937352397
P39208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.9442618348122	12.5274574572147	12.5607579366711	12.466917660723	12.6654402955935	12.1379133220884	12.6376754477055	12.0539835610359	12.1957966479799	NA	11.4056520612804	10.9349145087931	11.6854890605798	NA	NA	19.3347206532489	NA	NA	19.5204786487409	19.4646195327776	NA	19.6641538461595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P75817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.1182962891814	15.4727130480472	15.5412297438164	15.1067060578539	15.3865125720869	15.3909716485482	15.5103284012887	15.6217600012112	15.5861008976448	16.129975215669	15.6110738010621	15.698422523727	15.9345409195414	19.0174962454749	18.4683734648895	18.6583579432351	18.5959822314858	18.9531676872461	18.8780808567722	18.3020721363038	19.5528398041264	18.7057201234451	19.1925841947993	18.5434774566798	19.3712236186767	18.8683372753449	19.3553962659763	18.0429204449941	17.7922501482852	17.797465218844	17.7588998399364	18.1426505588944	18.2546457458867	18.1317112934533	18.0834377744569	18.1455142703825	18.0286723111214	17.9738991214566	18.1129026961967	17.6114643303178	18.0771703829325	18.2201610152142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P30844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.0637691896703	13.4550317663892	13.3403369415949	13.6920269713048	12.7208213918874	13.2651549749187	13.0833729495821	13.5718000374373	12.6873385000964	12.9441098975082	13.0948282066176	12.8531808768643	12.6665946168445	21.829176883637	21.7888051407766	21.7199285406685	21.6720428558136	21.2210489554618	21.2350687864839	21.625155884727	21.6033374771748	21.5797808857536	21.6655128841036	21.5011374325042	19.8481629175888	21.6241296747241	21.4628077808952	18.1891054639457	18.0380187382979	18.1586392707327	17.965333372003	17.9527071265358	17.8508644071684	17.8125784441354	17.6364405337805	17.8017399301537	17.7639579573906	17.7125471511722	17.6989623453758	18.1968950385651	17.6695425433744	17.3614126688376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AAJ1;P18776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.2749386394233	13.9349992554074	14.7730516118616	13.3012532484612	14.6770974663699	13.9524955604876	13.0990140581579	15.0047471575468	14.5256798491374	15.4122655044905	14.6874905082942	15.9324431544496	15.8241482893515	20.0245472235529	20.2421413639213	19.7672679374405	18.4371506073318	20.1819966107546	19.8595757328529	18.1258069451517	19.9091782140096	19.0356904864539	19.377771855305	19.6587867777101	20.8456278697622	19.7758352985359	19.9574195011391	22.6798752195782	21.9141040583925	22.0748313623628	21.8318499710556	22.7080831931607	22.5300028584564	22.6827130369311	23.0006073148777	23.0191722786245	22.8360834957719	23.3216171167408	23.4049658617146	22.330176149923	23.3342498219403	22.9275577170729	18.0350729231249	18.0158396963061	18.1848801844186	17.5857327773293	17.9863753794353	18.3053492825989	17.3193810549558	17.6149614082305	18.1887143961269	17.7276014271692	18.2391509737807	18.3643484300454	18.5093652301462	18.6315252366964	18.6230848679403
P15028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.5329354196584	12.5991503920804	12.4891229193335	12.6700188442644	12.2831288775964	12.3037807481771	13.0093860157225	12.7294274366561	12.5640875499654	12.8046533790893	13.0607465872252	12.9932462387057	12.5580523389279	17.7831581185454	17.5169849666755	17.910871061047	18.3481402800707	17.2332639019235	17.980245588618	18.1634285616549	17.2215210415396	17.5916026953411	17.8521088408351	17.7984275009352	18.2717593642055	18.2173708401398	18.2980401865784	16.4688387894506	16.8845879052074	17.0258857251371	17.0300204681068	16.653964643249	17.1536015087131	16.5235083562943	17.2786037236723	16.8297475064229	16.7957987000271	16.8811856729225	16.8538943132476	16.9605223889118	16.7996610684195	16.4652682569902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5689298984647	11.0893114354259	10.9924214784405	10.2080270246283	10.5502850490884	10.9653081167266	10.4150762430102	11.2669914544146	10.158357226049	NA	NA	NA	NA	16.3617159365487	NA	16.2612483501161	16.5267177664316	16.9013501090853	15.8733383673991	NA	16.0502142807234	NA	15.9943379667004	16.6008493719705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P37672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.9480167367761	12.0563362755048	12.1943444210395	11.592756010441	11.4452269913053	11.1510609483463	10.739215232527	12.7270950922232	11.2287585769501	10.4579758937108	NA	NA	8.59448510181907	17.6234028550577	17.5787485899367	17.7969014792785	17.0466550964218	18.1479551395961	17.0916316608224	16.5387769990483	18.2320179986242	17.4528686145574	17.2946117750938	17.3949231768532	NA	NA	16.5421431578289	16.9515579267926	17.1868203216774	16.7285450122621	16.9406462413336	NA	NA	NA	NA	NA	NA	NA	NA	16.6862406129402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.0710852147695	14.4086083801184	14.4022859649849	14.216586728643	14.1880710762448	13.967649565028	14.2707771178408	14.3824281417595	14.296995048353	13.9484219887075	14.0519651038055	14.1727165812671	14.1851309524385	21.0501675063127	20.8165962068241	21.2084046526913	20.7053033295193	21.2254981293123	20.9984774944221	20.719051184593	20.8557368815654	21.1464580491025	21.0084833348924	21.1193616488087	20.3745492099463	20.957908308968	20.7624728791262	18.0586259766598	18.030192941288	17.9206203582349	17.8048242640227	17.6513810936114	17.8923412160984	17.9774085061948	17.9589717792203	18.0914508826496	17.8060712622978	17.9922081321402	18.0442500219706	18.0474381464367	17.907723943321	17.9045111462982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q47537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.7376170549254	13.5189235741839	13.523561956057	13.7849415083371	13.6116818856364	13.3979820685539	13.6124999457394	13.5401280385821	13.5351538506939	11.981606523816	12.6839705298034	10.8100574424374	12.7638078329151	18.8762501336241	18.7854428893265	18.9823530316651	19.0313296704072	18.5781183514818	18.8994159324755	19.2472298555661	18.217607505042	19.1483549290988	18.9801535268972	19.0281084079269	17.7787573403572	17.936724194498	18.4090220934423	17.7814237521886	17.245543421996	17.7541241559021	17.883747046961	16.4539393461803	16.6984333764029	16.1492191883042	16.9475912823231	16.3201747330222	16.5044171142882	16.322921014848	17.1476819277705	17.8905077302697	16.8087882502914	17.2344525956584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0ADN0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1602685276728	12.3020790997687	12.8535434869839	13.1171852879815	13.1116231170566	12.8578527325933	13.0516270035453	12.4746768576615	13.1922881904408	13.2162653849945	12.5642590696614	13.1905809108492	13.5719066680961	18.6606609960501	18.2722060331315	18.4519194042502	18.7983990215385	18.9197187919539	18.9758563625119	18.5748706578089	19.0106865366418	19.1063968042183	18.5951117590929	18.7908130109041	18.9586999679311	19.243787623273	19.2730488579204	18.6314257649871	18.7122179872944	18.8152081522525	18.668943830712	18.8005744936434	18.5540604242103	18.6811560387441	18.6033510615968	18.5389201904124	18.6665880986327	18.8099941600171	18.7684945039534	18.4869253442635	18.795995233915	18.510014629628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P27294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.3892548881639	NA	NA	NA	NA	10.3490821463911	10.6465227098291	NA	8.83303554185071	11.3943983828482	11.6561209178091	10.9056051228156	11.7512385837752	15.3812995975397	14.2331552794921	15.0200293424301	15.5420282567406	15.463176301542	NA	15.4711544294148	NA	NA	NA	15.6755629055498	17.2478626292666	17.3730945429803	17.5538092596175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P25666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.4485035194688	14.2542905051171	13.8217440915703	13.794690001101	13.670855380396	13.9472716524603	13.6578543358157	13.9910168853098	13.645973593528	14.1372473406647	14.0151623843916	14.0097586498596	14.0660807791982	18.2584004088811	18.0825752821228	18.3532976153719	18.7334159116752	18.4099585209941	18.5490626585704	18.6678391941966	18.2376767889057	18.4560776259975	18.3919945178818	18.5694440078107	18.6693764514701	18.9076564718041	18.819720691329	18.8724013434059	19.1837419825262	19.1125794972851	18.9078178114868	19.4203591344813	19.3367070364181	19.438432482042	19.3099203775065	19.3684830154766	19.3565250453867	19.3854011234225	19.3855633244624	19.2504418437428	19.2107664550386	19.2785175185414	18.2430251829942	17.9811157001294	18.3787562941292	17.8186133816146	18.6064232867587	18.4250929410957	17.7527138392657	17.7876284070069	18.3869065748642	18.1146167300938	18.7374949284386	18.442109261404	18.6855119194557	18.8819444091277	18.779039597854
P0AGL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.1994959842171	14.721334205782	13.5722146679582	13.8155334019445	14.0653993042583	14.1141734127194	14.4258256409721	14.2694116241978	13.9967735776347	13.3267946090526	14.6397476811939	12.7515900840088	14.8694299789398	28.3281433832355	28.1722835916311	27.8280765686595	28.3767407162626	28.2294156907206	28.364423611205	28.3743379362979	27.809607216793	27.9210766068588	28.0410910675909	28.1809285749777	27.0381576808703	27.1060448996602	27.5424826696707	25.6860071631967	25.7242781875544	25.610823450074	25.6926037964351	25.2570557273268	25.1209820003578	24.6926836031386	24.9722988410509	24.9914645831636	24.9278804784635	24.9657138388484	24.7997960246865	25.444879282626	24.8381080664207	24.9279844338448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AAY1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.658866952126	16.211874989698	15.4793192452701	15.2931986030235	15.2761498558191	15.2975324890497	15.1993426096305	13.8140817213798	15.4909761922705	13.5905987448663	14.4977957144238	13.9631579940488	13.7725310856608	19.9514412489053	19.8333780968044	19.6411997644117	19.11792713242	20.4982960632517	19.7041164104018	18.391314923455	19.6346444557781	19.4202727717831	20.2524228996111	20.038265291449	16.7116804154278	NA	16.6732952713866	17.3105240304651	17.1136200916968	17.1098408542925	16.3075210245722	NA	NA	NA	NA	15.0729239261297	NA	14.4931486857395	NA	17.8759053022406	14.6953859960702	NA	18.2902168870217	18.4275870231219	18.2942976569993	18.0451090564687	17.8180953055857	17.7595371388033	17.2163101045535	16.8756653709183	17.6558102014775	17.5717378325799	NA	NA	NA	NA	NA
P38134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.7437488861685	12.6644806181518	12.7202848789454	12.7882024096923	12.9385320724552	12.8197699546599	12.7034667201433	12.0260738270312	13.1593116163934	12.421344290308	13.1172502348962	12.5190464749345	13.1487450764237	18.4217114755682	18.3887362667589	18.5754062924842	18.1918110650287	18.126613736989	18.2016118472224	18.1918303380953	18.1863802699589	18.4361340492943	18.2801001496026	18.5509271109932	18.2431321348895	18.529670749463	18.3906434047109	17.1971878911488	17.3406498868575	17.0248150232348	17.071305229627	17.3724910098011	17.1875453888074	17.3516380592984	17.2300861272867	17.3260783211782	17.4133469516131	17.1841101801154	17.2374900757718	17.2329267711288	17.2277381431721	17.1178256991852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
