"MSP"	"ERS848745"	"ERS848744"	"ERS848743"	"ERS848742"	"ERS848741"	"ERS848740"	"ERS848738"	"ERS848736"	"ERS848734"	"ERS848731"	"ERS848730"	"ERS848729"	"ERS848728"	"ERS848727"	"ERS848724"	"ERS848723"	"ERS848722"	"ERS848721"	"ERS848717"	"ERS848715"	"ERS848714"	"ERS848713"	"ERS848710"	"ERS848709"	"ERS848708"	"ERS848707"	"ERS848706"	"ERS848705"	"ERS848704"	"ERS848701"	"ERS848700"	"ERS848699"	"ERS848698"	"ERS848695"	"ERS848692"	"ERS848690"	"ERS848689"	"ERS848688"	"ERS848686"	"ERS848684"	"ERS848682"	"ERS848681"	"ERS848680"	"ERS848679"	"ERS848678"	"ERS848677"	"ERS848675"	"ERS848673"	"ERS848672"	"ERS848668"	"ERS848666"	"ERS848665"	"ERS848664"	"ERS848663"	"ERS848662"	"ERS848661"	"ERS848660"	"ERS848659"	"ERS848658"	"ERS848656"	"ERS848655"	"ERS848654"	"ERS848653"	"ERS848652"	"ERS848651"	"ERS848650"	"ERS848649"	"ERS848648"	"ERS848645"	"ERS848640"	"ERS848635"	"ERS848633"	"ERS848631"	"ERS848630"	"ERS848629"	"ERS848622"	"ERS848621"	"ERS848620"	"ERS848619"	"ERS848618"
"msp_0352"	0	0	0	0	8	0	0	0	0	0	0	0	0	137	25	17	33	66539	0	0	0	0	0	0	0	1066	4669	0	0	0	0	0	0	0	0	0	0	1518	63	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	32	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2268	0	0	0	0
"msp_0353"	0	8	0	0	9	0	8	0	0	0	0	0	0	0	103	112	0	8	0	15	0	0	0	101	0	37	0	116	0	0	0	0	36	0	7	0	0	31	0	0	41	8	43	18	15	0	0	0	0	0	0	20	11	20	0	0	0	0	0	125	0	5	0	0	0	0	0	0	34	0	0	0	0	0	0	198	0	28	0	0
"msp_0356"	243	422	4264	7394	744	67	2263	24131	21	140	2028	230	114	344	15125	854	16	1698	11404	4163	126	16092	555	776	6361	963	929	1432	402	533	175	275	261	392	1127	11300	446	2007	318	2367	97	347	3641	73	14141	3364	48	384	0	0	0	98	70	16199	414	438	326	8942	25	929	330	14547	6049	0	1534	3	35	14	38461	72	1115	17	13	1025	98	844	13410	1805	11431	2262
"msp_0357"	0	0	0	0	0	0	0	0	0	747	11811	0	10	8	2951	404	0	11	0	0	0	0	0	0	8	0	0	0	1182	1073	1708	0	0	0	0	0	425	0	0	0	0	0	775	106	0	0	0	0	0	1384	0	1956	1415	4	53	16147	0	0	1094	8	0	6222	0	0	691	0	16	0	12	0	2366	10	0	14	5965	0	11585	2830	0	3688
"msp_0359"	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	95	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0360"	440	72	301	136	8	28	8	0	368	78	127	0	46	106	188	0	42	393	198	597	240	64	32	10	0	182	601	29	417	72	6	182	25	29	19	32	0	37	29	558	56	9	72	0	54	207	0	18	8	34	0	19	60	127	0	148	325	165	19	37	190	207	63	409	75	0	597	15	427	101	59	297	33	28	7	26	739	16	33	71
"msp_0361"	0	81	1668	0	174	0	0	0	0	0	0	30	17	0	0	12115	0	0	0	0	3149	0	0	0	0	0	773	0	0	116	399	0	0	0	0	0	0	490	1652	0	0	1149	37	0	0	0	0	0	0	0	0	2492	0	0	5	0	0	0	4003	26	0	0	61	0	0	0	0	0	0	0	0	0	0	0	877	225	0	0	0	24
"msp_0362"	0	0	0	19	0	1691	0	0	27	0	0	0	20	0	0	2135	0	0	19	0	0	0	0	0	59	0	0	280	0	0	0	0	213	0	12	274	11	0	19	87	491	0	0	0	493	37	0	269	0	156	0	20	0	180	64	0	0	0	11	24	0	27	0	99	0	56	0	380	0	143	0	0	38	0	0	0	0	30	72	0
"msp_0364"	0	108	94	0	12	0	5	34	99	897	51	0	110	7	2164	140	15	3664	0	69	68	279	0	32	216	39	69	161	227	31	9	256	232	10	0	8	8	210	12	317	15	10	140	0	14	0	8	10	71	16	0	31	2288	0	32	60	110	0	0	0	56	2692	99	0	75	0	46	0	9242	10	0	55	47	32	4	3018	0	10	176	36
"msp_0369"	0	0	63	0	0	0	0	0	0	0	0	581	0	0	0	0	0	0	0	0	0	0	4	0	10591	0	0	0	0	0	0	0	0	0	0	3686	0	0	0	2750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16178	4	0	0	0	0	0	0	0	0	0	0	0	13	0	1129	32825	0	10	0	0	0	9	0	13
"msp_0372"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0373"	0	1433	197	0	86	26	1390	219	0	0	0	76	122	59	0	12	0	0	0	0	6	0	41	60	0	0	1303	0	0	83	636	14	139	84	140	0	0	0	52	26	16	229	67	45	0	16	35	44	0	28	0	1113	0	100	0	80	0	58	127	36	15	0	72	0	200	0	0	20	0	8	8	0	136	256	103	21	0	78	219	30
"msp_0374"	5	5712	1716	19472	4576	23391	9794	15295	2334	4392	8	7451	11	812	1855	18	703	0	0	0	48	0	5680	2314	23088	17	9768	2878	2119	4800	1523	20	2059	2588	1201	17501	3520	1864	10766	7	3412	4414	5259	679	7979	0	1591	2846	44562	10115	7	3902	4920	67	7800	59	1668	0	2323	3990	5063	6	642	0	27	20287	0	1897	1779	1078	18	0	44893	2128	2000	4900	9708	7716	16033	30
"msp_0375"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931	0	0	3413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	7	0
"msp_0378"	0	0	18	9821	628	31	0	10789	81	1484	0	610	84	606	470	443	0	12	0	0	68	0	7	341	779	1119	1287	1075	103	7823	0	271	0	1826	427	2802	57	347	0	0	36	7228	225	0	1321	4	0	4648	0	0	0	6237	0	4160	48	1791	358	378	0	945	325	1015	0	74	0	0	0	14	804	0	0	0	0	416	807	462	7	0	0	630
"msp_0379"	0	21	0	5703	0	0	0	0	1179	0	0	0	0	0	0	16	0	90	5635	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	5	0	73	0	0	12	0	0	0	0	0	0	0	2972	0	0	0	0	0	0	0	0	782	6	0
"msp_0381"	0	6	453	72	0	0	34	37	12	20	13	0	0	37	0	13	0	67	6	0	1849	0	3	47	571	31	311	967	0	319	11	1491	26	0	0	0	5	17	0	0	133	0	0	0	0	0	0	0	0	0	0	6	0	0	0	23	0	0	91	3	47	20	5	0	0	0	0	0	0	0	0	0	0	7	92	798	0	205	4	44
"msp_0383"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	1291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50638	0	30	0	0	0
"msp_0385"	0	0	0	0	0	0	0	0	8	107	0	0	0	0	805	0	0	8308	5	0	0	0	0	0	4464	0	0	0	0	200	0	0	0	0	0	1539	0	22	0	29	0	16	0	0	104	0	0	0	0	0	0	0	0	0	6	179	0	5305	35	0	0	18	0	0	0	0	12316	0	0	73	0	6	0	0	0	0	0	6	97	0
"msp_0386"	0	206	0	0	0	0	0	0	0	0	0	0	58	0	3271	0	0	1946	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	2659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	46	0	150	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0388"	593	3512	1535	331	443	281	3897	23653	3426	13	1141	14815	2466	328	302	2219	43	1417	4394	106	67	13333	11664	3697	608	4282	1886	7318	1436	1329	332	4902	6163	9316	7754	4201	3005	2264	1202	15225	12108	145	3141	2466	7102	1564	2194	4057	575	13866	984	1657	2809	3419	15174	1143	19	3825	2777	1209	4491	408	5629	121	13739	14848	804	118	3280	24049	2532	4835	167	0	454	229	6	418	9675	48
"msp_0389"	0	4110	13316	12706	2335	7233	41316	3435	4068	21	7345	13063	11305	2528	3107	4325	38	0	3985	12749	91	39928	21600	2924	7942	5201	2346	4118	1012	2295	3664	4902	1124	18377	13766	3726	45976	11853	6459	2851	2753	1165	3818	16154	0	12339	1285	16810	2037	12248	85	8907	10956	2815	55105	14529	20	18	7554	988	1834	20	2159	1038	1610	13930	5332	292	0	0	342	5	0	0	4256	945	829	424	3626	921
"msp_0391"	0	0	0	0	0	12	0	0	75	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	173	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	43	0	177	0	0	0	0	3076	0	0	0	0	14	0	0	0	0	0	0	0	23	0	0	90	0	0
"msp_0392"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1174	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	909	0	0	0	288
"msp_0396"	0	1383	140	792	895	574	258	0	124	705	125	0	172	1101	127	448	16	0	693	0	1965	241	0	94	579	0	0	22	0	117	250	512	24	223	176	1919	272	515	394	0	18	23	435	186	620	0	0	84	2077	1900	0	507	74	107	47	1116	716	0	0	153	657	507	66	0	0	0	0	47	1795	448	16	13	0	368	383	64	860	0	0	1005
"msp_0397"	0	5	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	20	0	0	20	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	8	136	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	12
"msp_0398"	0	0	0	0	267	6	7	0	43	15974	59	0	1094	25297	0	0	0	0	0	0	0	0	4	0	11	0	128	0	0	10977	1308	13397	1035	0	0	4308	0	0	0	0	0	0	63	0	388	3	0	22	0	0	0	0	20	79465	0	7	10	0	263	78792	0	0	0	0	0	0	0	15	0	0	0	0	0	0	3315	35140	0	330	0	467
"msp_0401"	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0403"	6950	15	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	410	0	0	0	0	0	0	0	73	0	17	0	0	0	0	0	0	0	0	0	0	0	559	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0404"	0	0	0	0	134	0	0	0	0	0	0	35	20	1018	0	0	0	0	0	0	350	0	0	0	0	0	1419	1780	0	2588	5669	0	1212	0	146	0	0	0	1025	0	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2495	2145	22	0	0	0	0	0	0	6	14	0	0	0	0	0	500	46	0	0	0	1081
"msp_0405"	12	22080	0	0	0	0	0	0	0	0	0	78	4648	0	0	5281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	7342	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281
"msp_0407"	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	127	0	0	0	56	0	0	0	0	0	0	7	0	0	0	0	9	0	0	0	29	49	0	17	0	0	24	0	0	0	0	1759	152	566	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
"msp_0408"	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	3157	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	597	93	0	0	0	18	0	0	15	0	0	0	0	0	0	0	0	0	0	15	54	0	0	0	0	0	0	0	0	0	0	0	71	0	0	126	0	0	0	0	0	0
"msp_0409"	0	0	0	0	0	0	0	0	8240	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	322	0	0	0	0	0	26	8	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	289	0	0	0	371	0	0	0	0	0	0	0	0	0
"msp_0418"	4	4810	69	0	28297	6	0	16	0	20	569	0	3523	0	0	9901	0	0	0	0	4668	0	0	711	0	2607	0	2180	1029	89	614	11	477	0	611	0	7067	0	56	0	1602	2258	0	3261	0	0	474	322	2063	17467	14	2235	0	14869	1710	7765	0	0	633	7526	39	0	629	0	13937	0	0	8052	2692	0	2619	16	340	55	3484	135	8	619	0	5282
"msp_0419"	0	0	0	0	0	13	0	8	145	0	0	0	0	0	0	0	0	0	0	0	0	0	1158	77	0	0	0	0	0	0	1227	0	0	287	27	0	4049	0	0	0	0	3676	0	0	0	6479	0	0	0	0	0	0	0	3810	4	0	0	0	535	0	0	5	15	0	0	0	22602	4	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0422"	0	13	66	532	30	1930	79	0	21	0	19	876	124	35	17	211	0	192	927	18	267	131	77	218	891	0	245	559	0	11	72	158	227	62	616	2427	1293	35	151	70	1131	576	0	1116	1286	99	0	4480	205	784	657	456	50	989	20196	278	105	397	68	468	229	108	427	344	114	1232	15	0	359	261	0	2431	1569	38	22	86	0	750	279	0
"msp_0423"	0	0	0	0	0	0	0	0	20	0	0	0	33	0	0	111	0	0	0	0	0	0	0	0	5	0	0	32	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	613	8	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0
"msp_0424"	0	271	193	1684	310	0	0	0	0	4	0	0	101	6	0	42	0	0	0	0	1327	0	0	0	0	11	77	0	0	107	88	0	0	0	53	0	0	98	76	0	16	0	66	0	0	0	0	0	0	0	0	201	0	966	0	673	15	0	17	7	0	7	0	0	0	0	0	0	15	0	0	0	0	0	6	56	0	381	0	22
"msp_0425"	0	0	932	10471	0	0	0	10	0	3915	0	0	0	0	25	210	39	0	90	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	0	668	384	504	0	0	1220	0	0	0	741	147	310	0	0	0	0	0	0	139	3333	0	3360	453	0	0	0	0	0	0	0	0	11	942	243	0	0	0	0	0	471	0	0	0	0
"msp_0429"	0	0	9	0	0	0	15	1539	0	0	0	0	0	14	0	0	0	15	0	0	0	0	0	13	0	13	0	0	0	0	369	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
"msp_0430"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	0	0	0	0	0	0	153	0	0	0	18	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0431"	0	2255	0	0	0	0	0	0	0	0	0	574	818	26	126	3802	9	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	927	0	0	0	0	0	520	0	987	57	0	0	0	176	0	0	0	0	0	0	0	0	32	0	0	1197	0	0	0	0	0	0	0	44	0	0	0	0	0	0	125	0	0	0	0	0	0	0
"msp_0432"	0	0	0	14	11	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0
"msp_0433"	0	0	0	0	172	0	0	0	0	0	0	6227	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	420	0	0	0	0	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
"msp_0435"	0	0	0	0	0	0	0	0	52	0	0	0	0	33	0	0	0	579	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	4620	0	0	0	0	14	0	1059	0	0	0	0	35	6	262	0	5	0	0
"msp_0436"	400	9019	592	37785	1556	3668	2192	365	747	3700	3356	581	810	1920	63	88	499	634	263	3821	891	3458	4785	744	393	98	453	443	80	812	485	1879	438	341	707	6138	665	461	388	9008	427	590	524	434	1384	4426	435	694	871	1380	0	7026	276	476	1390	1365	368	309	488	2479	435	3158	750	0	285	876	979	2462	177	181	55	23245	237	1133	244	1621	13751	3763	396	2070
"msp_0437c"	15	0	0	37	6	7	5	0	0	0	0	0	0	37	0	0	0	6	46	18	6	16	0	0	0	0	0	0	0	0	0	6	0	4	0	9	9	0	0	0	0	18	0	0	0	0	3	0	4	9	0	0	6	0	8	10	0	12	0	0	5	0	0	0	0	6	16	6	0	0	0	19	6	0	6	0	9	12	0	15
"msp_0439"	0	0	0	0	0	0	0	0	0	0	0	0	0	1753	46	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	10	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0442"	0	17	20	0	54	0	0	0	0	599	0	0	16	13	0	0	0	580	0	0	189	0	0	60	0	0	0	0	0	29	9	120	262	61	11	0	0	102	11	0	59	33	88	18	168	76	0	0	0	0	0	130	0	23	14	0	0	0	0	1849	209	638	0	0	5	0	0	0	859	0	0	0	0	30	104	3734	0	0	0	74
"msp_0446c"	11	15	0	11	7	0	21	7	0	0	0	0	25	0	0	0	17	0	0	13	0	7	221	0	0	0	0	5	21	0	0	0	0	10	0	0	8	0	0	0	0	0	0	0	0	0	7	16	0	0	22	0	0	0	37	22	0	0	0	0	0	0	0	62	0	137	0	0	9	0	0	18	11	0	16	0	0	0	8	0
"msp_0448"	0	21	0	26	146	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	88	0	0	32	0	11	0	12	8	0	39	15	7	0	6	15	0	35	5	0	0	0	82	0	774	0	0	0	30	0	0	0	6	11	0	30	6	0	0	21	84	0	0	0	0	0	0	0	277	0	0	8	0	0	3	75	0	14	0	0
"msp_0449"	0	4	0	17	0	0	0	0	0	0	0	0	20	0	0	0	0	214	0	0	0	0	0	0	0	0	25	0	0	0	0	119	0	0	0	0	0	38	34	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	32	5	0	0	0	0	0	0	13	0	0	0	0	0	0	70	0	0	0	0
"msp_0450"	0	192	0	0	7984	65	0	0	0	0	0	39	65	0	0	0	0	0	0	0	0	0	0	0	0	0	62	67	0	0	46	0	146	618	0	0	0	0	0	0	43	0	0	9	0	0	0	37	0	1036	0	29	0	0	433	0	0	0	0	0	50	0	0	0	0	0	0	9582	0	0	0	0	0	69	0	0	0	0	0	0
"msp_0451"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	9	6264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0452"	0	2322	8860	5	1253	0	4686	0	0	1770	2088	75	1167	3236	0	0	0	0	0	0	3141	0	0	420	0	10	4790	0	0	4618	0	5560	717	0	0	0	0	0	3218	0	580	5567	3788	489	0	1334	0	89	0	0	4	9030	0	0	74	5697	0	0	352	5701	7291	4021	999	0	0	0	8	11	22	0	17	20	0	19	3367	480	0	13408	0	5056
"msp_0453"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	65	0	0	0	0	0	0	0	0	236	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0454"	0	0	8	139	0	0	16	0	0	0	114	0	61	0	0	0	0	0	0	0	10	3	110	172	540	0	49	768	0	0	31	527	7	0	0	163	8909	0	11	8	2264	184	0	6	376	22	0	27	137	57	865	23	154	0	9	0	0	64	436	52	43	15	9	14	90	1030	0	0	20	0	0	5105	0	18	0	0	0	0	0	0
"msp_0456"	4	5267	540	0	2531	2167	0	4290	593	1037	579	409	579	2077	0	1675	0	0	0	0	2167	0	2847	736	340	571	1521	580	1704	480	541	2522	937	1946	160	0	1331	2677	420	0	605	1852	0	540	4879	0	3225	567	15654	1387	6	12000	1205	1171	690	0	634	0	159	7	1809	0	2101	0	1430	2693	0	2783	22	0	10	15	1354	256	1276	364	0	699	0	7668
"msp_0457"	0	0	0	0	2392	0	0	0	0	0	0	1051	0	0	0	0	0	0	0	0	24	0	5061	0	338	191	836	0	0	0	327	0	1083	0	804	0	401	254	0	0	2930	472	741	1601	0	0	463	1074	0	0	7	254	0	0	17	0	0	0	757	211	0	0	1231	0	0	0	0	5	0	0	0	0	0	0	63	94	0	0	0	0
"msp_0458"	0	0	0	0	0	0	0	0	0	0	14	973	0	10276	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	55	3404	0	11
"msp_0460"	0	67	0	0	13	0	0	23	46	152	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	108	0	33	0	0	0	37	0	0	0	0	0	0	0	0	0	0	113	0	0	0	62	0	0	0	0	0	631	0	0	0	0	0	0	114	0	0	15	0	0	0	0	0	0	0
"msp_0461"	0	585	0	0	953	0	0	0	0	0	0	38	2204	0	0	449	0	0	0	0	7255	0	0	0	0	0	847	0	0	1803	0	0	0	0	0	0	0	0	2000	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	12	0	0	0	96	0	0	0	0	0	0	0	0	0	4	0	0	7	0	4	0	0	0	2491	0	1760
"msp_0462"	0	0	0	0	0	0	363	0	898	0	0	0	0	1023	0	0	0	0	0	0	0	0	3	0	0	0	0	546	0	0	0	18	419	0	0	2278	0	0	0	0	0	4	4	0	0	2182	0	0	0	0	0	0	0	0	27	0	0	0	0	0	35	0	0	0	0	0	0	0	1921	0	0	0	0	0	0	41	0	0	0	0
"msp_0464"	0	1298	23	0	1057	3971	0	1387	0	752	0	328	0	84	0	269	67	629	0	3189	116	0	1507	523	147	149	233	118	70	364	151	742	32	0	206	788	548	492	162	310	463	262	547	160	0	0	0	141	859	1892	0	403	0	54	1090	315	137	1284	44	675	253	314	347	0	0	2075	2818	7172	428	1289	291	0	1535	5	344	13	3746	0	574	1701
"msp_0467"	4	0	0	262	0	0	3	0	7	806	0	0	0	70	92	0	0	16	130	0	0	0	0	0	0	0	0	37	0	0	0	10	0	0	0	334	8	0	0	0	0	72	0	0	296	123	0	0	0	0	0	10	0	5	18	47	0	0	0	0	3	710	9	0	0	0	145	0	123	0	0	148	0	4	0	17	0	5	4	0
"msp_0468"	210	6285	13	35099	3768	171	8069	4	221	563	1559	5033	5555	902	6296	1095	10	267	1164	8366	171	5215	893	2474	227	955	691	1560	741	2024	83	540	429	1332	2737	1395	6136	992	4167	1976	1869	376	181	1568	1559	3847	0	7472	3654	4920	3209	3688	752	3407	466	662	227	2655	0	650	1240	197	36	284	19	8681	0	247	218	5043	215	10283	538	778	190	22	5080	281	6	1242
"msp_0471"	0	24	0	0	585	0	19	0	0	452	0	0	226	0	0	0	0	11	0	200	424	0	0	0	0	0	0	0	0	65	0	105	136	0	0	0	9	309	166	0	280	304	0	0	0	0	0	6	410	0	0	23	167	0	162	0	278	0	0	0	242	9068	0	0	0	0	24	0	1278	0	0	0	0	0	558	159	0	0	0	129
"msp_0473c"	24	416	1296	0	143	104	180	144	0	0	22	1545	135	18	53	231	0	0	0	0	214	0	0	16	11	61	154	310	0	203	68	0	94	526	167	0	103	27	210	0	237	46	49	204	75	51	22	180	116	45	0	57	24	64	0	114	21	0	112	22	15	0	111	0	581	311	0	1014	14	50	0	0	41	103	35	0	0	23	1049	114
"msp_0477"	0	1028	4508	23452	584	510	1184	14291	7842	12	391	689	938	86	19844	7991	140	970	7328	4084	402	13	153	668	11882	1046	256	217	146	1146	1047	2767	35	2087	354	14299	1028	723	2931	7857	811	1185	9168	954	4619	9982	64	214	726	2327	5	131	468	553	727	2783	0	5964	1109	230	1169	16884	189	0	3476	151	9558	83	4466	55	823	1538	470	2789	86	1923	16493	266	9669	3471
"msp_0478"	15	270	124	98	12	0	8	205	746	89	395	133	56	3189	867	991	35	1903	0	347	318	0	279	1385	805	200	81	475	866	275	69	280	383	10	5	178	12	545	106	254	161	221	1990	29	1405	1163	0	19	257	685	48	157	312	99	52	180	54	0	253	530	127	3175	606	64	202	91	4890	0	2587	84	42	91	148	282	100	37	0	74	506	420
"msp_0479"	0	0	0	0	0	0	0	0	846	0	8	0	0	0	0	0	0	358	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
"msp_0480"	0	66	0	0	477	0	0	0	0	0	0	0	60	0	0	0	0	0	29	19	159	20	0	0	24	5336	11703	0	0	0	10	0	0	5	51	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	343	0	0	0	0	0	7	0	0	13	0	0	0	0	0	0	0	0	0	0	448	0
"msp_0484"	8	12742	586	728	7685	782	12843	4285	2109	847	1404	3577	2793	3200	574	6050	1014	0	3998	0	306	56161	5597	8453	456	1841	2523	3143	135	580	588	7836	3410	1370	7509	7309	2796	5011	5169	2379	3269	1834	727	4146	3698	5457	9453	2449	219	0	22	5718	1755	9022	7066	558	641	3699	2743	2100	2450	426	808	6	6529	14942	800	465	1180	0	400	0	1679	4610	2131	172	0	41	0	550
"msp_0488"	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	144	0	234	0	0	0	0	0	0	0	0	142	59	0	0	137	528	0	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5134	163	0	415	300	0	0	0	0	0	0	0	0	75	0	0	8	0	0	190	0	0	0	0	6	0
