rowname	DDA_FDU_D5_1	DDA_FDU_D6_1	DDA_FDU_F7_1	DDA_FDU_M8_1	DDA_FDU_D5_2	DDA_FDU_D6_2	DDA_FDU_F7_2	DDA_FDU_M8_2	DDA_FDU_D5_3	DDA_FDU_D6_3	DDA_FDU_F7_3	DDA_FDU_M8_3	DIA_FDU_D5_1	DIA_FDU_D6_1	DIA_FDU_F7_1	DIA_FDU_M8_1	DIA_FDU_D5_2	DIA_FDU_D6_2	DIA_FDU_F7_2	DIA_FDU_M8_2	DIA_FDU_D5_3	DIA_FDU_D6_3	DIA_FDU_F7_3	DIA_FDU_M8_3
Adenylosuccinate synthetase isozyme 2	19.49472883335197	19.64538924839737	19.66647840457837	19.72045887658077	19.00541407476407	19.65087710050807	19.44173358129197	19.42197145004357	19.23688409374317	19.73986334208517	19.90851937826367	19.70256356392707	19.547351563479	19.488215617646603	19.465230670019803	19.494721085061403	19.579433324558902	19.6421622890638	19.3584429668992	19.582894095873	19.528617088274203	19.585942027354804	19.809141657499303	19.552729561805304
Fatty acid-binding protein, epidermal	21.28447975256652	21.16867467391992	21.14286217563462	21.27810165904802	21.26634299606382	21.12205039054252	21.14197263359932	21.29061401852632	21.26828141803162	21.16376984739582	21.211426318002317	21.248530565374917	21.072260919875372	21.18818414596317	21.27005355878247	21.37635565138427	21.29341847442087	21.13488351379027	21.20210827516687	21.271918582859772	21.24710409825407	21.06841940504767	21.14035032976887	21.32204949339157
Vigilin	19.147006679933504	19.518859750108504	19.225461911819004	19.451843298501405	19.087827785586104	19.564401486248602	19.430380951176303	19.335709776977502	19.311044562785604	19.507795946981705	19.448096462115803	19.375287683671203	19.073825002851635	19.422109162123135	19.374535460462837	19.415229404604137	19.123343846903737	19.562446777607736	19.495717310753736	19.367665643641136	19.165487855721334	19.601574349822037	19.482103846108537	19.319677635305037
HD domain-containing protein 2	18.812929627454487	18.595948230748085	18.992188845620287	18.892092040881685	18.597947643597188	18.704190145015588	18.851184513668287	18.997511590263787	18.856647118442286	18.501596393002785	19.246644090318586	19.247607640075785	18.845390255245807	18.751084738435704	18.942980085657506	18.936194657728205	18.736884616482705	18.352996946839607	19.099531539366804	19.066020348065905	18.885875574577707	18.669325529654206	19.110122018745805	18.900081568289405
Unconventional myosin-VI				18.271547784441786		19.347716579706287		19.402213836503886		19.422403459170386		19.794212735433188	16.1159327555012	18.4916735879333	18.6579473711291	18.1886684198701	21.0223213721676	18.7432593748707	17.7788401377064	19.8815539261405	18.820717309057	19.4998234751767	22.658602822056	19.1959177288153
Thioredoxin-like protein 4A								17.1112599426536				17.2093529439225	17.137766760488226	16.816532013350127	16.915749160834924	16.918689153305525	17.307100869418424	17.201514363502124	18.063656455302926	17.064553559131227	16.916572604691424	16.029334426762027	17.243932594861025	17.301105565795325
Phosphoglycolate phosphatase	18.748080421520864	18.534770163166762	19.138214882399563	18.639956493107164	18.982230036748664	18.493169808862163	18.84551150130706	18.531498387846863	18.767732833297163	18.365043291515864	18.412772886879065	18.368424719382464	18.608684976606433	18.560746784696132	18.44687525637683	18.72358111607713	18.44908441493083	18.540812165699432	18.68329009167823	19.37334717552493	18.64048625305213	18.62876830099433	18.631499430408432	18.54022945998863
Golgin subfamily A member 2	18.58588738330794	18.634531471309945	18.76931632666844	18.815740826584342	18.30334855315874	18.432049023743144	18.848099562584743	18.498542053073944	18.513235787115942	18.561408681843044	18.87576198470404	18.467994849544944	18.509761601775857	18.66205180631296	18.84601845262536	18.39475662860036	18.501504622252558	18.722316645288757	18.946640725946256	18.44203791817206	18.533569281476257	18.712541972777558	18.72248001980346	18.312236828607357
Anaphase-promoting complex subunit 16													16.2050050944169	16.5191537658355			17.0647279076274	15.6404777546908	16.4578952259069	16.8015799459256	15.8919934965285	16.8547272188453	16.3704762899066	16.2068092864454
HLA class I histocompatibility antigen, alpha chain G	19.931867213319283		19.470835027065082	17.558250531260583	19.689887911711384		19.631150035129682	19.477862421605682		19.656607611462682	19.927590322138883	19.698992403227184	19.38879739550663	19.54046248500633	19.62885702703743	19.40031154034633	19.38062627368393	19.42069035865243	19.53127463792313	19.37543633273593	19.52637954981973	19.508153591287527	19.57925971462563	19.33576082176193
Galectin-1	22.311970123793838	21.800029900247637	21.802954565602537	21.405812126263537	22.20230925346914	21.834339856525336	21.886411003624236	21.376132954347536	22.179899501330237	21.70347391147334	21.69807492261034	21.27710897086524	22.293508157362105	21.702123560608605	21.776053245479904	21.425474639594405	22.289074002118603	21.710121349196903	21.813515370217804	21.381456979899106	22.296549697857003	21.720843769441405	21.712333787200503	21.357462531177305
Ubiquitin carboxyl-terminal hydrolase 48	19.356749634225544	19.884885285001143	18.896496226543544	19.143126196983545	19.361919376376544		18.711072811227144	18.495012967027943	19.725926794822445	19.202793810256143	18.424478243817145	19.189242570370546	19.666818045101596	19.373173154725897	18.924086004314297	18.667126839256397	19.411818972574697	19.331261613570998	18.8742541783828	18.7698758908914	19.508363708393997	19.051504360750897	19.035688135743698	18.881392927482196
Helicase SKI2W	18.250229742305965	18.102651276850068	18.613421457158765	18.415069552929765	18.343562655976765	18.897655154517267	18.596328829377168	18.388435914157867	18.263838886704665	18.732791573052868	18.616086797014866	18.660494156012167	18.13061986469915	18.70232134420875	18.603265421255852	18.79728605729655	18.21562917204535	18.19784144706785	18.46537712983655	18.54925130021325	18.37946509274095	18.60351607114235	18.45888111948545	18.77711197606675
SWI/SNF complex subunit SMARCC1	18.8139934914796	18.8801888474975	18.8540772525727	18.736026770599096	18.948188909727598	18.624526406373	18.7052745130869	19.0071636688267	18.991328615221697	18.6081692371801	18.5853590764578	18.939519112808398	18.9823125553825	19.1760569493424	18.367690806977098	19.2261423279998	19.119135875742696	18.239804520442497	18.465856593758897	18.7106836108022	19.088500867164097	18.4405265405258	18.772595473695098	19.104509779997098
Lamin-B receptor	19.520563498702824	19.581972953254027	19.489278309467025	19.490936683249224	19.393405014563026	19.703179253202624	19.680644207369227	19.329539611451224	19.571804886552627	19.460769238504525	19.408624466559026	19.345320031709125	19.622951762979742	19.570742879708142	19.51805939710394	19.34878620069324	19.634432196606642	19.53771443677654	19.51605509614454	19.31279007201504	19.60471057105414	19.50123252917654	19.52235241507504	19.28621059725114
TNFAIP3-interacting protein 1	18.79463314753112		18.79541948825292	19.00246798800622	18.90007103046802	19.04686096467272	18.70940179334062	19.10474879898352	19.11589451643782	18.87353122833652		19.17844305038542	18.99424730653675	18.83058590191065	18.81437132454365	19.306879922653952	18.99146963961485	18.87349252696345	18.75220042819785	19.36070953708935	18.71167506988515	18.74421746117665	18.41501568742875	19.22645684995345
Eukaryotic translation elongation factor 1 epsilon-1	19.736981817267992	19.67132093529069	19.81772367364799	19.83674616880099	19.734118835004992	19.82547305201249	19.83593541023319	19.695375509119792	19.91531235018009	19.75978528637169	19.69365439582959	19.73640266955929	20.024111826711444	19.573314805453943	19.783198595543343	19.653655036845844	19.91232946590994	19.757298372472643	19.57579773742174	19.832824428810444	19.892313968175444	19.819910306379942	19.87316745634764	19.560908103246643
Zinc finger protein 598	18.986474450535248		19.34439441617855				19.12666802718215	19.61828501686405			19.16177451844435	19.18352918556435	18.99044115233176	19.274852939427657	19.106023903441656	19.120537131387056	19.019933284896958	19.005867453327557	19.420174174215056	19.743848533887256	19.058885772934957	19.710182226273957	18.818824476475456	19.132943581206657
Eukaryotic translation initiation factor 2 subunit 2	20.132466548725716	20.023696433788416	20.024087159538418	19.958607442948022	19.989357091038222	20.04326388503482	20.03318577992512	19.76363254268322	20.11943851512742	20.04043560265952	19.967108571905023	19.79596805206502	20.042861430638954	19.937028947432353	20.069361677315552	19.907464633952355	20.152161085972352	20.053257813532554	20.072894643067553	19.811981402749854	20.099987837540553	20.003928170153554	19.896993552564453	19.843326430519355
Proteasome assembly chaperone 2	18.039833336578823	18.15415515134402	18.27299151919552	18.18167556617012	18.25443285350052		17.32145569650122	18.152700676153824	17.557550839687824	17.504624327025223	18.047198801082022	18.564143851484623	18.070943378182942	17.957523867296644	17.769201661389843	18.381216910161143	18.244079146164342	17.604014846972643	18.197221798132343	18.029439833091043	17.798749770686044	17.778986971000243	17.94308011437124	18.072894237568043
Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	20.11657406033367	20.00785968422677	19.99577437342937	19.85217623312127	20.07719588984417	19.95697845062247	20.04712568076177	19.88182831103977	20.00920457479987	20.06676512050947	20.139701761265968	19.94141947044107	20.02861150087279	20.055903511225686	20.052862831409787	19.868217090337186	20.047304897995886	20.115849214253487	20.116884373761486	19.788611722874688	20.013245820020188	20.07043754232429	20.020971017712785	19.91370408760679
Protein FAM3C	18.54372902788293	19.247339712468627	18.883461409841626	19.206085009935826			19.24189186880063	19.724993502034128		19.241536198544228	19.422800011222428	19.07892312262293	18.362634747934482	19.16279522818458	19.082071252393384	19.46408685314418	19.100960157343582	19.29519616404368	19.26864245712468	19.273832981827283	18.823739916358782	19.18730884265328	19.012606920906183	19.12874326457388
Caspase recruitment domain-containing protein 11													19.7407670205748	20.5653938685385	20.4151412309225	20.0693774715296	20.184863341817	19.8852516107958	19.8868544057922	18.8989771965998	20.6158972453346	19.8834569573969	20.0068421950215	20.0975329808184
Probable ATP-dependent RNA helicase DDX49	19.192598292699635	18.938911779884435	18.757424113394134	19.021610782415735	19.161110973390436	19.061880802361536	18.786408355705934	18.842707877536736	19.289467074708234	18.637635862409734	18.668401305097035	19.101691050749935	19.303959152314565	18.987549540477467	18.421126241891066	18.997710218158165	19.230141768189466	19.063358062967865	18.775931909877965	18.485653769626367	19.161986133391366	19.167599876618766	18.824271808152766	19.040559788687865
60S ribosomal protein L4	22.007249593285266	21.916379483042068	22.018916240389366	21.915262262987966	21.923419777583668	21.905964831770866	22.01869751072917	21.99458485471167	21.980361051236866	21.897224203072867	22.048590219321667	21.970495609577068	21.92728446907515	21.95576745990775	21.98916026698215	22.01603738451235	21.949289544874752	21.97621497465535	22.01752487893415	21.99037459958515	21.91659148196515	21.96260134130075	21.95557463014065	21.94072460577535
Regulatory-associated protein of mTOR				17.657921474420316	17.813564724134118								17.973076418145784	17.871371486203284	17.512193723115484	17.104986648674885	18.301748957788984	17.123749987578485	18.182382687239283	18.213568342172582	17.461114484108084	17.928852442223583	17.372817791241083	18.037712609914884
ATP-dependent RNA helicase DDX50	17.904808211729794		18.382678124347994		18.359134355121295	18.474425304759894	18.263599896719292	17.952687043395894	18.489723901649093	18.23347121730359	18.451532904841095	17.833254085117993	18.349179956286825	18.312726727676825	18.45453919498403	18.087327120151727	18.475945228654624	17.77738926424653	18.035579828978726	17.817224041784726	18.564815657365024	18.130373200787325	18.35592348099413	18.123346627157026
Heterogeneous nuclear ribonucleoprotein U-like protein 2	20.843501715634304	20.823523574570103	20.770091750765506	20.787462954630904	20.835403611459803	20.834715543196605	20.825686316206806	20.796679407735404	20.934465241335904	20.787094347186205	20.834161897831105	20.904865354935406	20.82910730976489	20.93321287762959	20.75215152856799	20.802168329933988	20.84061428312079	20.89833830658169	20.78393501070029	20.823566328038687	20.87455529297769	20.83673962269159	20.82545390327259	20.777808922208187
Long-chain-fatty-acid--CoA ligase 1	19.207892693016632	19.158003110681435	19.024121339855533	19.41708221980783	19.301941782775835	19.204997714351933	19.05514061722233	19.308919628199835	19.334599210249632	19.067214296705934	19.211605124081935	19.444777230376232	19.370667807302816	19.230098575394017	19.038270654866018	19.436459663116718	19.38516279101112	19.272622721905517	18.915751628698416	19.353320462393118	19.22125987966252	19.185839946012617	19.126380167968417	19.200460668993916
39S ribosomal protein L4, mitochondrial	18.916473713444343	18.784469178479043	19.108956535881042	18.798542387912644	18.99425171020784	18.997608884624242	18.793672071950944	18.49117956100154	19.11893204026954	18.823045128777043	18.76635451247204	19.23543640190904	19.076549790895026	18.674424367945328	19.112392878985926	18.834057500795527	18.770478415287826	18.880348463364527	18.99098012467123	18.840150817054727	18.84440283614523	18.934843500981525	19.067320593786327	18.802972837016128
Major vault protein	19.491238161202464	19.951944743866864	20.114274662802664	20.228623112624565	19.46058996949016	20.014972888014064	20.154105634410662	20.144570757642263	19.237061310560865	19.966413841992964	20.113627344665463	20.08192505956116	19.227889445305244	20.079344944679846	20.185635714538147	20.281120121718946	19.025762565934947	20.078287707111947	20.188791693095645	20.238028221707147	19.186049501150947	20.074927940726745	20.149889539907647	20.243620090957247
Ras-related C3 botulinum toxin substrate 1	20.340417759391446	20.125829670388544	20.100214420740347	20.021604773680547	20.318274569801645	20.188318704310447	19.915020528064346	20.341772311141547	20.399259770960345	20.289205698057646	20.168256755129146	20.196409748369945	20.20647800700076	19.90922935489306	19.97603560893896	19.896121382030163	20.740516840397763	20.061562020317663	20.211742063951863	20.570838384243263	20.349463527334063	20.43834054907106	19.93484540823736	20.10941156361916
