rowname	DDA_NVG_D5_1	DDA_NVG_D6_1	DDA_NVG_F7_1	DDA_NVG_M8_1	DDA_NVG_D5_2	DDA_NVG_D6_2	DDA_NVG_F7_2	DDA_NVG_M8_2	DDA_NVG_D5_3	DDA_NVG_D6_3	DDA_NVG_F7_3	DDA_NVG_M8_3
Vesicle-trafficking protein SEC22b	20.332208013391377	20.475653331493977	20.596490036360077	20.06206760671788	20.084558180143176	20.315449651015676	20.618095489544977	20.106839146838976	20.144585014649476	20.350632189097578	20.399471386983375	20.064415756658075
Serine beta-lactamase-like protein LACTB, mitochondrial	18.00541086394168	18.27276474639598	19.38564308249618	17.83511757640188	18.14423814244308	19.44313488791138	18.47919787651098	18.21531983169668	18.35462485940378	18.85656538320938	18.37312919751908	17.70253442372958
60S ribosomal protein L6	21.947941045743967	21.998613486194166	21.88219191349207	22.073473327589767	21.986028705898168	22.109583394932166	22.028779682570068	22.04001063918197	21.941033166338066	22.025232869105768	22.084726446279166	22.033885741034567
Proteasome subunit beta type-2	20.433550029544698	20.383385487196996	19.984788287504596	21.042114052976196	20.372347547134996	20.631240469838097	20.617155294580797	20.473361023026897	20.474506997895297	20.451427149474096	20.742340738335496	20.337729085437996
28S ribosomal protein S31, mitochondrial	18.76590560029025	18.789892967470948	18.83769988288815	18.452208713832448	18.426521040893046	18.26218647052475	18.696380287926647	18.314616330216747	18.673384469927548	18.147761611764448	18.52615194784895	18.36424579793545
60S ribosomal protein L8	21.287159691179014	21.311660032802312	21.447253637628112	21.44083283139541	21.414418025399314	21.336476914891012	21.405692455444612	21.438974658734413	21.561867605855014	21.301852791430612	21.415792292629714	21.36448743325221
Cysteine-rich protein 1	19.006969822674684	19.866136360111383	19.794667156789384	20.535025428291583	19.322042290832183	20.38843084055028		20.515660506962483	19.177817289380783	20.180440305009284		20.324828665921984
Protein max	17.590110706628117	17.21254549852452	17.28817955225302		17.337500988903717	17.185392123808118	17.25336534467532	17.546837447795518	17.42786080918592	18.418896923743517	17.595808312587717	17.33331085304792
Nucleolar protein 6	19.314534996412075	19.394865751605575	19.361557146146573	19.089625006154176	19.257452566138575	18.679172665506275	17.136152968251377	18.702125569936474	18.587081705795175	19.212470009586074	19.088236049927673	19.004390175413974
26S proteasome non-ATPase regulatory subunit 4	19.996877118228028	19.965605357843526	19.905102141369728	19.976784391849726	20.128072864300126	19.874694953973126	19.983473805678425	20.076718427342126	20.179514985146227	20.199203953972727	19.961096955094227	20.007554659633527
Ankyrin repeat and KH domain-containing protein 1	19.098001982652445	17.760249358222445	18.331619391969845	19.054263415171846	17.029340435953046	18.040896712582246	18.973860513624743	18.952332834503444	16.623240544597945		18.196083636397745	18.699596383176843
Destrin	19.494724272433672	19.596326659680273	19.941940458919373	19.02130346338827	19.29811475276957	19.662746946097073	19.81946701594727	19.077543344913572	19.36654450248877	19.68563333630777	19.928540934995972	19.036741211803573
Protein FAM107B	19.518526072499224	19.911106810057422	19.641736138090323	19.704256909835525	19.258756529560426	19.507319951627423	19.565687265983225	19.328675115355026	19.121227028395023	19.611045625449623	19.681934439721722	19.392012928860723
CUGBP Elav-like family member 1	19.214275737771764	19.150130639144866	19.116383169333165	19.096351316687365	19.175722054795365	19.238468550737565	19.179242622033566	19.291399711961567	19.168514749729667	19.197345413126566	19.169327795555166	19.184880973509166
28S ribosomal protein S29, mitochondrial	18.74959274136569	18.09587252275619	18.821487567460586	18.217439163239487	18.677394149849388	19.149235631774086	18.561137817748087		18.783285870351687	18.885554701307388	19.157458490667988	18.849017841888386
N6-adenosine-methyltransferase 70 kDa subunit	18.523939181080397	18.6976561937662	18.637431703828298	18.914990303832997	18.636343355902298	18.746987198029	18.525786588797	18.6295084352743	18.505922086631898	18.962203843291	18.7133467725596	18.6891613751718
CD99 antigen	18.83330908975779		17.77353237259799	18.11642367155689	18.64309114181599		18.01435083251699	17.28711492544769	18.62336363281309	17.36616869833909	17.96247071756609	17.98608335960739
Long-chain-fatty-acid--CoA ligase 4	18.93296636264351	19.32759432810081	19.122631339158808	19.54804634187191	18.82327398517131	19.33137712547211	19.35491332924391	19.416396303462207	19.07809811903551	19.38350062530391	19.32930478979671	19.43592207188561
Methylthioribose-1-phosphate isomerase	19.27529571922947	18.87822641894917	19.124377177703668	19.414457253776067	19.00342898159837	18.966195717746967	18.72059923990397	19.310522555410667	19.019850831759268	19.253890456372968	18.94790501560937	19.42733629713527
Coactosin-like protein	21.238039315878726	20.562913603078524	20.440855707823726	20.612271861022425	21.107839320493024	20.532401248481026	20.410253695947926	20.610566748895124	21.407790586736624	20.697633162314826	20.685822754626624	20.496707001626124
RNA polymerase II subunit A C-terminal domain phosphatase	18.5514132703418	19.175338563918203	17.752584513785802	18.0291309933413	18.4654234863625	18.8469249665349	18.505235115677003	18.579284154458403	18.404609521592203	18.0401876689814	18.0649559432741	17.9872514814978
Calnexin	21.34454622789696	21.40050824020266	21.587342566964562	21.09834257904126	21.25118966493616	21.45639683662456	21.67559042899186	21.03397355066076	21.248595862632662	21.37249064363716	21.56561695199136	21.00820624764736
Complex III assembly factor LYRM7	18.965307716060128	19.77126620373273	18.71821429125203	18.82829359723623	18.92402726600123	18.59020605122213		18.883622568648427	18.57796544926993	18.39079252125633	18.304771757916928	18.42896351247923
C-terminal-binding protein 1	19.435037971337156	19.663134511499756	19.366298827421257	19.322708184620655	19.226784460768958	19.605151926003057	19.302995058396558	19.585024135913656	19.134421805755455	19.620292641263255	19.369222821531157	19.683809695701658
Aldehyde dehydrogenase X, mitochondrial	19.317082433623735	19.097259450097933	19.086541132544035	18.412932063096534	19.413955738902533	19.158394028117836	19.211461224984337	18.948272807323235	19.267076115884635	18.957248063176234	19.266018720017033	18.648923784920335
Protein transport protein Sec24C	19.34230868068034	19.65452964438034	19.66261805482124	19.451316944088642	19.39220461855724	19.35095211603694	19.63367754542574	19.37035803801124	19.370649059901442	19.44320899654814	19.68109728174634	19.316809575402242
40S ribosomal protein S11	20.903298610436323	20.92547345531852	20.94539588096762	20.62681462039092	20.92785394976872	20.94486111795102	20.939331346937323	20.839748140429222	21.039818255613323	20.984621899736222	21.05048071394642	20.926457350425522
60S ribosomal protein L30	21.54448692403364	21.50843868893354	21.58031691699794	21.36791476505684	21.63277809771434	21.57650199616064	21.63653440272554	21.39977177583104	21.50461864914374	21.616217427437242	21.58069279218384	21.309251982236642
T-complex protein 1 subunit zeta	21.372139940376563	21.39315360570936	21.205829164558963	21.435968006306663	21.387554180011563	21.357520839783664	21.41730464987886	21.255496162879663	21.421464666237462	21.410049635840863	21.307055486064762	21.392440020915462
Heat shock protein HSP 90-beta	22.419068362880893	22.417454590279192	22.321565743844694	22.270892776563095	22.508429623941794	22.43532650515739	22.437982691442194	22.293219770858794	22.408183180722393	22.468451778600294	22.361130059351392	22.337207802221094
Far upstream element-binding protein 2	20.473979665944757	20.271992644190757	20.157312955756858	20.566445310305657	20.37772984350506	20.401593441556457	20.388925970860058	20.478761983900558	20.441049499761657	20.32679277816186	20.372709664437657	20.389738751140158
Protein disulfide-isomerase TMX3	18.702088774803965	18.473787448151466	18.659930994482863		18.396237063116764	18.452128933202363	18.426091981592165	17.800556602152163	18.532759081304064	18.551955731568466	18.312827207925963	18.164243075139463
Ataxin-2-like protein	18.93699413421099	19.15004458137629	19.08947510983729	19.11626627289629	19.06102161504699	19.14136303917829	19.19271871918229	19.15258923015039	19.16989868162909	19.08976497491899	19.02458180701639	19.17750618302639
Serine/arginine repetitive matrix protein 2	20.281266187094747	20.311481423567447	20.211477379092447	20.351239337013347	20.209102136222448	20.29492425335235	20.113034419040947	20.23999912274475	20.306517537431148	20.222618519908348	20.124788375345048	20.338829670179447
Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2	19.622306026845173	20.028249286296372	20.436327569544872	19.800499045052973	20.51395377340157	20.133857725265273	20.303796718063772	20.61971040859257	19.91926161507127		19.603232036861872	20.109847553557373
Heterogeneous nuclear ribonucleoprotein A/B	20.33464145938953	20.241151869895532	20.34208693724753	20.64904174617363	20.28419814645263	20.045886550711533	20.498393621579233	20.04336458144133	20.51199959891323	20.23374988089413	20.638472706538032	20.59524956893783
Hematological and neurological expressed 1-like protein	18.90481551231259	19.068433178167293	18.93398769208949	19.003007763121193	18.987436220404092	18.839010858876094	18.711977811359393	19.136380169051794	18.98202648145359	18.947543793177193	19.075783985654493	19.102776316828994
Pyridoxine-5-phosphate oxidase	19.80545021790381	19.366311761878908	19.35457943477661	19.26787278433761	19.48143136249931	19.49283415346881	19.75964404432811	19.35800956270781	19.67368692414721	19.458541237038208	19.53011830940441	19.45558681266511
Nuclear pore complex protein Nup93	19.814528147341225	19.727468570874723	19.668258402523723	19.858775458961123	19.683271786220423	19.602946160081423	19.566694821303024	19.560740892936124	19.887786639463222	19.676010289563525	19.668234205207924	19.718096513325023
Kinesin light chain 1	18.558142086530914	18.770870805016916	18.751684067772217	18.630767672580614	18.760293212635716	18.709813713844817	18.860913587115917	18.783321795336715	18.161529297176116	18.855675639121916	18.905100389596015	19.100813610567414
Drebrin-like protein	20.617713942404574	20.457416467512175	20.443225192873275	20.590427405219273	20.450549373205273	20.488029858146874	20.481086428608172	20.549056561158974	20.477182296236574	20.885752535120673	20.375956152568975	20.705191739945572
Phenylalanine--tRNA ligase alpha subunit	20.0508865329404	20.2602528104467	20.2341559852871	19.9405538856676	20.4049118717913	19.8332412791169	20.0845257011987	20.0682572028811	20.323127100643	19.9345088518044	20.2305883722799	20.1040088258084
Thymidine phosphorylase	19.764488313451064	19.308373068171264	18.983014475470064	19.812518033380766	19.471011295594064	19.297017679615163	19.044411526090265	19.581114639263262	19.599034881880765	19.285513780465966	18.891025459687164	19.912277589827262
Cytoplasmic dynein 1 heavy chain 1	19.822187685800586	19.802219090742486	19.89472282269469	19.822030808646787	19.76343088636049	19.83157561385679	19.895630002565987	19.910291896380688	19.767289947991387	19.791364608433586	19.855947809371486	19.87563695650549
Insulin-like growth factor 2 mRNA-binding protein 3	19.603306619298355	19.654139230203555	19.721536002074853	19.763001588488354	19.580557082538853	19.502484641149554	19.567755973035354	19.695521152166055	19.601655474575953	19.575857121333556	19.640780535391855	19.751682974650553
Apoptosis inhibitor 5	20.0634698044949	20.1614493515449	20.0099907394974	20.0417801514521	20.069106155262002	20.0564919057509	20.0500427440753	20.0908706821694	20.2732594921173	19.9662532173165	20.1054104058613	20.0917615009181
WD repeat- and FYVE domain-containing protein 4	18.1579555206657	17.8761417330335	17.9008768244033	18.3370685894713	18.1927737694754	18.4793061156176	17.921500653881	18.3710367855437	18.1914031499714	18.1455285699776	17.8398361682879	18.3820948509054
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	18.92951113254202	19.131297863720523	19.441687574495322	19.209263381097823	19.290541898660624	19.419299175934622	19.55877982489862	19.134957826950522	19.367976249048624	18.862476636010022	19.192887756267023	18.806710091425824
AFG3-like protein 2	19.229917203683627	19.15970928494683	19.30316294617033	18.933458291849128	19.272378700888527	19.127513110878628	19.388956138239827	18.882371297062527	19.361566291598926	19.22764793945023	19.344717762104626	18.697126934966626
MAGUK p55 subfamily member 6	18.13987787668557	18.146411694802968		18.291413079251267	18.31869335581287	18.30056146661737	18.20450571534837	18.577803219669068	18.55957526052357	18.46533874910917	18.19434342976377	18.12401315951037
26S proteasome non-ATPase regulatory subunit 6	20.069516580700853	20.321543944834453	20.211543984936352	20.164360884477354	20.024233116049153	20.194309854549754	20.169339633549555	20.118638463340954	20.179643717363053	20.220854506285352	20.277198060093752	20.21796764005075
Protein FAM98B	19.461950874224456	19.624967181479953	19.702642404706253	19.678344244830456	19.787980437911052	19.685293172269354	19.740819060199954	19.692585673188553	19.901955536880855	19.711289482122055	19.94144283892345	19.795895639878154
Septin-2	20.458026510642384	20.73433502686878	20.530461373684783	20.539434785046883	20.54759834335228	20.501893075906683	20.59365724823728	20.459174186768383	20.410732695876582	20.82252914074128	20.700427328332182	20.51515984600498
