"rowname"	"BBM_673_P283_01_VEB_001_R4"	"BBM_673_P283_01_VEB_002_R3"	"BBM_673_P283_01_VEB_003_R3"	"BBM_673_P283_01_VEB_004_R3"	"BBM_673_P283_01_VEB_005_R3"	"BBM_673_P283_01_VEB_006_R2"	"BBM_673_P283_01_VEB_007_R2"	"BBM_673_P283_01_VEB_009_R2"	"BBM_673_P283_01_VEB_010_R2"	"BBM_673_P283_01_VEB_011_R2"	"BBM_673_P283_01_VEB_012_R2"	"BBM_673_P283_01_VEB_013_R2"	"BBM_673_P283_01_VEB_014_R2"	"BBM_673_P283_01_VEB_015_R2"	"BBM_673_P283_01_VEB_016_R2"	"BBM_673_P283_01_VEB_017_R2"	"BBM_673_P283_01_VEB_018_R2"	"BBM_673_P283_01_VEB_019_R2"	"BBM_673_P283_01_VEB_020_R2"	"BBM_673_P283_01_VEB_021_R2"	"BBM_673_P283_01_VEB_022_R3"	"BBM_673_P283_01_VEB_023_R3"	"BBM_673_P283_01_VEB_024_R3"	"20230516_EXPL1_LiSc_SA_S610_RT_25_s2"	"20230516_EXPL1_LiSc_SA_S610_RT_26_s9"	"20230516_EXPL1_LiSc_SA_S610_RT_27_s12"	"20230516_EXPL1_LiSc_SA_S610_RT_28_s17"	"20230516_EXPL1_LiSc_SA_S610_RT_29_s24"	"20230516_EXPL1_LiSc_SA_S610_RT_30_s30"	"20230516_EXPL1_LiSc_SA_S610_RT_31_s33"	"20230516_EXPL1_LiSc_SA_S610_RT_32_s38"	"20230516_EXPL1_LiSc_SA_S610_RT_33_s44"	"20230516_EXPL1_LiSc_SA_S610_RT_34_s48"	"20230516_EXPL1_LiSc_SA_S610_RT_35_s51"	"20230516_EXPL1_LiSc_SA_S610_RT_36_s56"	"20230516_EXPL1_LiSc_SA_S610_RT_37_s63"	"20230516_EXPL1_LiSc_SA_S610_RT_38_s68"	"20230516_EXPL1_LiSc_SA_S610_RT_39_s72"	"20230516_EXPL1_LiSc_SA_S610_RT_40_s80"	"20230516_EXPL1_LiSc_SA_S610_RT_41_s81"	"20230516_EXPL1_LiSc_SA_S610_RT_42_s89"	"20230516_EXPL1_LiSc_SA_S610_RT_43_s92"	"20230516_EXPL1_LiSc_SA_S610_RT_44_s96"	"20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD"
"P10121"	23.9162946183625	23.9027166211845	24.0144840051813	23.7354878505972	24.0718727915939	23.9768629991556	23.694427606909	24.0329917358807	23.9836714050331	23.8897338074846	23.9019621072389	24.0302491927297	24.00682735338	23.9903612661901	23.8528239806179	23.7527073068149	23.7467443327007	23.8847034103831	23.8658019767456	24.0254751805559	23.8988109701123	23.8851318165594	23.8341631617834	25.2379511258513	25.1935506263085	25.2648956907716	25.2287489785105	25.1769881707211	25.245354967623	25.1714744589173	25.2237134784173	25.1320179936004	25.3173619604806	25.2186270867465	25.2036440289978	25.1867822455835	25.1791049834737	25.2429699601618	25.1606449983101	25.166560310573	25.1890205303716	25.1780906690602	25.1956470483681	25.2133001975854	25.2335439064133	25.2133076148499	25.2265568370156
"Q46871"	23.3051611039438	23.2849624407097	23.3635123893785	24.101116817872	23.4776481007167	23.4512991642625	23.9165497545741	23.0359907817732	23.7071248611701	23.6544826340402	23.5488905639526	23.49344454827	23.6477803077563	23.7361384645201	23.5492549476699	23.7169517210643	23.6647927360918	23.6230804013299	23.4800791764843	23.6655193898266	23.323267561698	23.2139831677222	23.5798729369279	22.2264069006518	22.6287441067577	22.3631460680512	22.7329424751905	22.7495764942265	22.173817407766	22.8046041167405	22.8179762934754	22.7216169934049	22.1669647821753	22.6985495288366	22.8086884977803	23.1064287549785	22.6720299030399	22.5952980078633	22.8239595952376	22.759241285054	22.7440791165556	22.5803054987911	22.3663382241783	22.6390447689418	22.600602139983	22.3840585785426	22.6255706233481
"P76541"	22.0781618858567	22.02591275278	22.1721637770151	21.9872050182755	22.4055190896406	22.0024524507395	21.5872501191222	22.45771752849	21.9642724670008	21.865775551789	21.9264451287307	21.7897763979766	22.0147002250975	21.6368387688539	21.4859314834066	21.3247815590001	21.5807885262971	21.6812143867955	21.6334059146872	21.8055077273722	21.7104079240057	21.5157469927128	21.4497209530936	20.6190682719603	20.5007096388966	20.4643742414259	20.5450247852351	20.4084790185409	20.6636901265642	20.4307383834394	20.4710103070703	20.4595396822339	20.5734382436864	20.2065517704279	20.0944746444291	20.2076602110874	20.052928849254	20.1676631479621	20.2387172719794	20.039390325237	20.1756762408927	20.2167103397276	20.1400234004731	20.5132668893378	20.6218604992068	20.1497669627749	20.0295703237782
"P60293"	21.4221541021263	21.4313966019494	21.455832884145	21.4491819018604	21.4648179290117	21.4105248475108	21.4612146331275	21.3916872717794	21.4171138987201	21.4994644266464	21.5123652907888	21.3208655388413	21.4222105760246	21.5258256841508	21.5263416267922	21.5658644400254	21.5899354548153	21.4614994312878	21.5534539932393	21.4066378835374	21.1898161152139	21.3823390560303	21.4569810058314	20.9869586063375	20.9702505641488	20.9609154356585	21.0171971737016	20.9546038627941	21.0349453499304	21.0127786483994	20.9516760179721	21.0244998800546	21.023268403461	20.9277475854593	20.9200678521909	21.0250138120627	20.9128001822363	20.8708478129244	20.9712965574996	20.928181476533	20.8704941623247	20.8832309586448	20.9061345911385	20.9453095148144	20.983887074795	20.9287381122891	20.8283364106729
"P77674"	22.9034541911208	22.9223074629788	23.2989815731725	23.5954596468418	22.6617976654431	23.0151734123128	23.9567923094333	23.004905538785	23.3720690241547	23.1814613647118	23.2988138130582	20.2468449563391	20.4231959463729	20.4730140229509	20.6572312096758	20.791426830991	20.4404433994757	20.5269671985686	20.473717638869	20.4971949887004	20.1953962393028	19.8615185955262	20.3978250172451	23.7323753056598	24.208400187187	23.8235029124124	24.0884100939126	24.0641289615579	23.6644563992818	24.1743996934362	24.518849540632	24.2824617959934	23.7567945097675	21.2359043743737	21.218668469857	20.9856182214516	21.2109804324349	21.3085645669422	21.0760848806873	21.0735440672683	21.0781586275944	21.0465818302063	20.8848636119313	23.6873534692405	23.8261535428874	20.9287887048917	21.2149747896958
"P33232"	22.8421650128977	22.9554395530817	23.2506401874329	22.9941324188514	23.2150829523557	22.9316370957111	22.866445463764	23.1723041956898	23.031022006914	23.0468815321125	23.0743789796385	22.514204050844	22.6724702321172	22.7653249527423	22.4503302918276	22.5200181743478	22.632243538552	22.6882268275775	22.6330488720598	22.6791643551459	22.369339613951	22.5133873812158	22.5630966320538	22.1705388106933	22.4120560250944	22.1883467681441	22.3990723935943	22.2357320374675	22.1548984377999	22.3112837858554	22.3500634888496	22.4051061367571	22.0873372277471	21.7532257281201	21.7305397918167	21.6076102567039	21.6823765657853	21.7082537305868	21.7643289882191	21.7430724814175	21.6948101549828	21.659197188885	21.6189921259956	22.1805860446544	22.3271304659562	21.5857932816402	21.6254056340917
"P08337"	19.9363360041504	19.8684442919812	19.6036915359908	20.3960591020779	19.3348602909277	19.7771782460907	19.6952809748983	19.7682699538176	19.6759415317131	19.6171571371214	19.7130004682566	18.9980339311501	19.4323298389062	19.728359002071	19.5256909354097	19.5416449349549	19.1670579171481	19.3060572379779	19.4917611247201	19.4252159032994	19.2963314808174	18.7159351860703	19.3521016339718	18.911400765897	19.0530667777603	19.1216549239551	19.0933530832273	18.9963300418418	18.9484328258084	19.1428723883134	18.9589434679336	18.9878219046961	19.0056684047725	19.4520079163572	19.4741693577642	19.4330005806091	19.3165555470597	19.4844925114877	19.3813612848127	19.25037707255	19.1460067536994	19.2227501009078	19.2277827905019	19.0706843871869	19.0391145052771	19.302801778217	19.3500003407354
"P0A9W3"	25.2973135901072	25.4197204166214	25.4700353413728	25.2731843473135	25.3359676408463	25.3488405146677	25.3504871034443	25.4948090847818	25.4067831852024	25.3060238516622	25.3466951071899	24.9992158900327	25.1021426375058	25.1665564798074	25.1857997766994	25.1726994314039	25.2258327355051	25.202747699205	25.1949936521631	25.0566368883044	24.9871720501029	25.1753328418719	25.1441223450377	24.6014457298133	24.5812012716516	24.5724728725785	24.5545223404283	24.5909223284942	24.5859811955174	24.6295814099488	24.649601338602	24.6240125065074	24.6345529535982	24.3021513660519	24.3053698805471	24.1629395328929	24.2685874013325	24.262091116647	24.2282021729635	24.2815423909135	24.3009512946631	24.1898236542039	24.2080801233814	24.5414889686897	24.5330036182011	24.24223587701	24.3265216540205
"P45955"	24.6335777515332	24.4126349660679	24.0417981617474	24.5511752566542	24.0312845684851	24.2972261164039	24.3660433460908	23.7680683943455	24.4600336199151	24.2803746092833	24.0922709818671	23.6364958507814	23.4799188763501	23.6617085216807	23.4056021853683	23.5363397150681	23.0629835500886	23.5291354976293	23.6316753194196	23.6743724627133	23.3600727949508	23.2457633268447	23.3768317774646	22.8641702719707	22.5996127881385	23.1014422740309	22.6868898834337	22.6866783362681	22.8663907502268	22.6684937674637	22.6669564354251	22.851270948714	22.8684344950136	22.6386979563619	22.6791192431672	22.7630749578094	22.5996491066228	22.7768257630431	22.8438466959769	22.7168177870784	22.657763291059	22.798939243159	22.6296536643375	22.7128779187974	22.6835442342692	22.6685695090859	22.7667205749737
"P29131"	23.1784554484908	23.173186078754	23.1973549945185	22.8115526548127	23.1173938941883	23.1796707142294	22.9758665058071	23.3294673426663	23.2094581253572	23.2455268842604	23.1239584480114	23.1229543463935	22.8990636834137	23.0660753907092	22.8395244422756	23.0471395588742	23.2441582375431	23.1808591651037	23.2086040977888	23.2574298553068	23.0224626384998	23.0284915623294	22.9632443015704	22.0269090436928	21.7881360260143	21.9170544268783	21.7599929924262	21.7965807144967	21.9029373799068	21.8306436331064	21.7909935265605	21.8236836594963	21.9482930780013	21.8323368602046	21.8080560477746	21.8423050681769	21.8063025941889	21.822322641012	21.8870748103987	21.7996310325108	21.757081503691	21.9069346224953	21.8599009885272	21.8211160943194	21.8364148610458	21.8316992339639	21.8269526308208
"P15639"	24.8054211312674	24.8825921182785	25.1479419458958	24.9788757384315	24.9733284597165	25.057103959823	25.1101358266146	24.9684894417492	24.9967401723875	25.0606413496741	25.1962588695803	25.2810293911596	25.4574463865843	25.5021741840916	25.6509656048766	25.5600476474022	25.5532483158915	25.576056521181	25.5702767052264	25.3580849349401	25.3771661711137	25.6059727232619	25.6533814078551	24.6132876822066	24.9052119860047	24.7489104227004	24.8654055515672	24.8228613689933	24.6188588608859	24.8957176426853	24.7892261655258	24.8214509148732	24.5653543066132	25.0294195142371	25.0190017077238	24.8683666680287	25.0226929029853	25.0360603943889	24.9927615237909	25.0126908557157	24.9973175020239	25.0547132753264	25.0520241955219	24.7784128632836	24.8708468724792	25.0453607340463	25.0187598188868
"P09832"	25.8019357550508	25.704625993527	26.0581181828681	25.4404852215538	25.860329717368	25.9412516504631	25.7261092039041	25.9107159172821	25.8313870808101	25.8743410946046	25.8941846820218	26.9754598436979	27.0344995944856	27.1362473003783	27.2073857874686	27.0803908484524	27.1110995241913	27.1787650586562	27.1786795900966	27.0688159099888	26.9814933346127	27.2741410923812	27.2840269724137	24.8467261213984	24.9395220042549	24.8343416137647	24.9701101046096	24.9136677380458	24.8645320879803	24.9417486521161	24.7603270717242	24.8068424210145	24.8250958165141	26.2208977077187	26.1968104123013	26.204612559409	26.205341793773	26.153372199427	26.1599274477331	26.2063464515554	26.2558553448024	26.198278289147	26.1881452573996	25.0163812081574	24.9669109501164	26.2468449563391	26.2095886399103
"P31224"	22.6871078086803	22.7650942416669	22.8364880593891	22.8122501768745	22.7918798725827	22.711989963692	22.9029612934072	23.0887012321391	22.836717261757	22.7901543746141	22.9288465228365	22.6982612501261	23.2413632131988	22.9964617652437	23.2093644153191	23.1299715694166	23.2016594041059	23.1017932995987	23.0781276737348	22.8932900493905	23.0378565798337	23.1670260558603	23.1892415282732	22.6835271010141	22.7858216038578	22.6740836232248	22.7051683097155	22.7340389225641	22.5331605044499	22.7100568247928	22.7420425216287	22.707272338302	22.6330178206985	22.7782484156542	22.7509220229745	22.4375179168607	22.7178784546282	22.6831843931751	22.5465398414242	22.6760246335751	22.6735661541858	22.5693179084785	22.6614997732721	22.6768962687828	22.5944052524119	22.7168868483426	22.7189216249182
"P0A8Y5"	22.0225845478055	22.1667257899348	22.3223930610403	22.2481632733416	22.3298040011165	22.2485599812887	22.1024582508535	22.3343453100033	22.163028627114	22.1650793448597	22.2310740728158	23.0047409864972	22.9613359336533	23.0633210143354	23.0772802575553	22.9893324744446	23.0151887287301	23.0416360933767	23.0047649848749	22.96899823606	22.8106940045917	23.0318246891315	23.0294203567923	22.5492761026073	22.5227931832302	22.5424930017464	22.5409571387575	22.5445579310218	22.5461041017942	22.5305506473959	22.5540960335611	22.4910310143923	22.455862977595	23.1557616894789	23.2063088128034	23.1415287387774	23.2070226637855	23.1375881367329	23.1809805353753	23.0644546452904	23.127679837866	23.1005458898337	23.1700955981452	22.4944312953742	22.5572014406242	23.190630098583	23.1618991811488
"P02924"	22.4787987446305	22.192524599065	22.1138731301708	22.0184338413582	22.5213680034122	22.2375069976453	22.2288773927131	22.0344315857837	22.3082229149336	22.1439418003754	22.0655988898583	19.1141006997339	18.9901316702163	18.5231101242744	19.2718983933371	19.0452504013343	18.6997994831336	19.09047945779	19.2855399395232	19.375058527511	19.0740578161347	18.6696809386895	19.1805210950714	21.6279319143892	21.6910397584134	21.8300013881052	21.7419664275691	21.486731928962	21.7795494458452	21.5138258866885	21.5924652496391	21.6437064883088	21.6752558663428	19.2632646149077	19.1733550702141	18.5895524025499	19.1144057646162	19.5349430548877	19.2457035671024	19.2811172862734	19.2390483894282	18.8193807908646	19.0820814550313	21.5178144975911	21.5931722507529	18.8663945236408	19.2980088523981
"P50456"	21.1601533318998	20.9929093010165	21.0436347777152	21.3281719805872	21.1209124132835	20.9107891003821	21.18854296879	20.9711772542961	21.0094404735468	20.9751230581972	21.0919918583556	20.8892380560868	20.9431643918391	20.843720206487	20.9474799906746	20.6263774611471	20.9391516083859	21.0730209797262	20.9966169213632	20.8834621771055	20.9416680688837	20.8590327185136	20.9616432790196	20.3665783518481	20.358112441739	20.381652784871	20.2887264180439	20.4469580765462	20.3339414887594	20.3939559943262	20.4003395417736	20.3358722601041	20.2557109436627	20.2868216913148	20.3565658798962	20.2069213452813	20.1727863992462	20.3681248832806	20.4603499013026	20.407608013703	20.3002475327969	20.4057398021402	20.3552758106961	20.4254822854599	20.3959963671145	20.2928877708814	20.1706854993378
"P0ADC1"	23.1204884922411	23.0131246529736	23.1613502739062	22.9846607856023	23.2762408605677	22.9902539181713	22.9817585343468	23.1741710752532	23.020018894326	23.1315235369329	23.1585394273025	22.5658621163642	22.8640833470354	22.7968559429433	22.9810895625977	22.8852956948455	22.9458649391471	22.9100406280432	22.9870471112432	22.9073344718669	22.381658065126	22.9974234643096	23.0467666537403	22.8132762535254	22.5532360094795	22.6014117236366	22.5761609227948	22.5851514399544	22.7490301540776	22.5955939527802	22.7445903825325	22.7721445958836	22.8568160719219	22.2649980280183	22.3120708474983	22.1920098061665	22.2878898877451	22.2591984544651	22.3607774419498	22.3246552243477	22.2150962869167	22.2521283406249	22.355464017652	22.6765799583643	22.7057483834514	22.3728501849633	22.4071463753534
"P09152"	21.6486954985208	21.8121091322001	21.7521356028086	21.4948243407572	22.5817816746378	21.7833276033986	21.7226908143403	22.5662849610782	21.4771267990117	21.5872043290191	21.5739559251558	22.8828094490122	22.7445678003102	22.8924750019608	23.2758289643096	23.2933790301244	23.5929533455039	23.2969531643566	23.3708326505351	23.0738921423071	23.2899507643729	23.6064585305263	23.2300113442244	21.5167714991836	21.2094402762954	21.398879355666	21.3350871733337	21.5150732117116	21.5168099641277	21.2240323017399	21.2121983102814	21.2198680639815	21.6886729117943	22.354971939078	22.1235006896106	22.3789996539216	22.3343316692384	22.4467864827484	22.5818965782307	22.6400295271733	22.6537941245821	22.8338853115196	23.0040997391589	21.2808149385808	21.2877011084504	23.012821264281	22.6751826290463
"P0A7J7"	28.6409005661244	28.5771441479532	28.4843529241551	28.5070889078429	28.5318234532908	28.4983570910605	28.4396485495532	28.2830334765401	28.5216765125472	28.4260441840905	28.3158731399247	29.0620181517371	28.6324625261655	28.6842335451406	28.3986523726302	28.4266960707049	28.3718439301697	28.567435394742	28.5689940620182	28.7812144903193	28.7465483024279	28.6042838355772	28.6312798200275	27.2168875533792	27.2692529049907	27.5607721681785	27.2337048039462	27.2951689560853	27.2927579101296	27.2797124465298	27.3073552274515	27.1170585379403	27.3198614476959	27.6217202337233	27.7470927652089	27.6738308412267	27.632341178681	27.738537003446	27.7325396318187	27.6365027652574	27.7555789869469	27.6929003890647	27.6400800165549	27.2966049005551	27.246890248194	27.6829251662988	27.7286399284223
"P0A6Y8"	27.7514666257131	27.6084917785247	27.4509138951982	27.6837752456384	27.4273436662941	27.6983889689412	27.6343992368127	27.2302360483189	27.8463483329841	27.6254178974558	27.5522356159648	27.2390972781935	27.2297961380011	27.1731895106367	27.1162852566316	27.1696484268308	26.9990674667192	27.2224905463862	27.2030409350303	27.1523918508398	27.2527029636514	27.2367365594805	27.2998218276383	27.5623453262338	27.6627857594578	27.7183348037818	27.6837752456384	27.7715722328918	27.5646509796521	27.7502274328754	27.8439310161428	27.7404748422772	27.5738658064687	27.7179035497411	27.8074653306946	27.6735882582206	27.6454293170078	27.7593812440374	27.7781747089563	27.7744531453088	27.7947141123136	27.8379962260066	27.7507257929991	27.745189452186	27.780060065172	27.7788953186501	27.8482541983202
"P0ACQ4"	23.4698956519735	23.4830353683714	23.635632663934	23.5150876531757	23.6185956541274	23.5269409395592	23.5384253054434	23.6203867513456	23.4379547054857	23.5547799373619	23.5595488723901	23.6953625454035	23.7363139767499	23.7286749560454	23.6965940393245	23.6918853373713	23.7324684692445	23.6940555878955	23.7467545819169	23.7705808253661	23.5504062654132	23.7907927313024	23.8218498727827	22.5283987846201	22.5399189146992	22.512924637521	22.5695242049607	22.5243748011801	22.5927161606623	22.5229990592048	22.488042129463	22.5294548614433	22.4844202301693	22.5818207428862	22.5651485753627	22.5888152664923	22.5777012660503	22.5363966348159	22.6145170983561	22.6293357179559	22.5769612764234	22.5589839691974	22.5831736898697	22.4470640507558	22.5011325719257	22.5624818769952	22.5260669580756
"P32053"	20.0523849641412	20.0918434007328	20.3557167140905	20.1729084505339	20.0634477488085	20.1482407148309	20.104670411535	20.2232546320649	20.1323365536803	20.207743607652	20.3627101046854	20.5771042323471	20.4675916203927	20.5555852165266	20.5514698301961	20.6002595742783	20.4676214695644	20.5418245115881	20.496229639355	20.5619460813294	20.2597271752273	20.7377358707743	20.7189425224269	19.7514427206387	19.7419721861788	19.6710831722309	19.8689898027148	19.8368640091937	19.8396097842566	19.8003201201541	19.5801058001751	19.7763173613368	19.5240691409402	20.0273039923301	19.9735264127769	20.0585282140284	20.1705632598365	19.8698603841886	19.9814084081369	19.9316839803111	19.956810030456	19.9971960234871	20.0115166478671	19.7470866171292	19.7877049198899	19.9899959039736	19.9909515375586
"P08839"	25.0426541487349	25.0136324305965	25.2288847303223	25.3501970622918	25.2465731753461	25.2799568093456	25.3810242964965	25.0875241871693	25.3514748293864	25.2337267431287	25.3141389936494	26.8531120128331	26.9166363083956	27.0691745535721	27.2018919317027	27.0386182145611	27.1358658200427	27.1293750001618	27.1049458936895	26.8662148038397	26.9555557307038	27.131113323243	27.2100551979525	24.2977508790857	24.5795564864073	24.3264942240115	24.5824537308676	24.6063003786788	24.2990724350899	24.5654937687416	24.6579148111254	24.6460503948237	24.3106904344762	26.2185014521749	26.1869635513163	26.0714779930736	26.1571115113628	26.2296623053365	26.2197979181409	26.317829435178	26.1877999066883	26.2842123492262	26.2400277431961	24.4831584116752	24.5840665369207	26.2557977301205	26.2903270069291
"P0ADG4"	24.0102979405607	24.096765011319	24.2824900760911	24.0209480726003	24.3314505793509	24.1287026799116	24.0854873713376	24.2572428034444	23.985070944813	24.0260664628709	24.1499002776702	24.7000122911725	24.755603180111	24.8736748397769	24.8954125676866	24.8686021647076	24.8609713882062	24.8680934437136	24.9915727060917	24.7686035354783	24.7135314655729	24.6676646777694	24.8351708846419	23.841005677414	23.8528620708218	23.890531850687	23.8368809554428	23.8306378309677	23.9473158911725	23.8224918660556	23.9042796014922	23.7846460271164	23.8944044370216	24.4134164263044	24.3251495142956	24.3139176471403	24.4495433907043	24.4024632981353	24.2859784132377	24.3990176151854	24.3294604992002	24.2736752474591	24.3014607492226	23.941882947502	23.9640132902494	24.3306644495936	24.3859945430764
